date,close_gspc,high_gspc,low_gspc,open_gspc,rv_21d,rv_60d,rv_120d
1993-05-11,444.3599853515625,444.57000732421875,441.5199890136719,442.79998779296875,0.1147701531508368,0.09483889868813515,0.08332108006920344
1993-05-12,444.79998779296875,445.1600036621094,442.8699951171875,444.32000732421875,0.11557226341148208,0.09483823513912777,0.08338585108210832
1993-05-13,439.2300109863281,444.75,439.2300109863281,444.75,0.10795342480914077,0.09229979692312232,0.08156020231971214
1993-05-14,439.55999755859375,439.82000732421875,438.1000061035156,439.2200012207031,0.10816673332440581,0.09229920598121351,0.08361416628911454
1993-05-17,440.3699951171875,440.3800048828125,437.8299865722656,439.55999755859375,0.10770971973034071,0.09201283451294898,0.0849239672744583
1993-05-18,440.32000732421875,441.260009765625,437.95001220703125,440.3900146484375,0.10834822995204937,0.09217644661514186,0.08519752795826553
1993-05-19,447.57000732421875,447.8599853515625,436.8599853515625,440.32000732421875,0.08717880109450579,0.08227187840102385,0.07996579659368408
1993-05-20,450.5899963378906,450.5899963378906,447.3599853515625,447.57000732421875,0.08695435141359063,0.08285281938232358,0.07987085534018254
1993-05-21,445.8399963378906,450.5899963378906,444.8900146484375,450.5899963378906,0.08115920700992385,0.08106281885436248,0.07952009293990413
1993-05-24,448.0,448.44000244140625,445.260009765625,445.8399963378906,0.08591165277104439,0.0813861837230454,0.07938485929189018
1993-05-25,448.8500061035156,449.0400085449219,447.70001220703125,448.0,0.09728155123725392,0.08127397896704551,0.07961999083764769
1993-05-26,453.44000244140625,453.510009765625,448.82000732421875,448.8500061035156,0.08729452429528067,0.07720227584401265,0.0775672343117877
1993-05-27,452.4100036621094,454.54998779296875,451.1400146484375,453.44000244140625,0.09464885948736479,0.07699556632255634,0.07770490913751318
1993-05-28,450.19000244140625,452.4100036621094,447.6700134277344,452.4100036621094,0.0946590035094886,0.07954442333600252,0.07777806429431415
1993-06-01,453.8299865722656,455.6300048828125,450.2300109863281,450.2300109863281,0.08858752884512512,0.07707032982636272,0.0766154276961862
1993-06-02,453.8500061035156,454.5299987792969,452.67999267578125,453.8299865722656,0.08898209807923142,0.07703159913190154,0.07664575170611909
1993-06-03,452.489990234375,453.8500061035156,451.1199951171875,453.8399963378906,0.09027627592211769,0.07672214866437897,0.07699186987684398
1993-06-04,450.05999755859375,452.42999267578125,448.9200134277344,452.42999267578125,0.09665374996000481,0.07684512892378827,0.0772296366440159
1993-06-07,447.69000244140625,450.75,447.32000732421875,450.07000732421875,0.09640669410590771,0.07671606322522477,0.07728950057314425
1993-06-08,444.7099914550781,447.6499938964844,444.30999755859375,447.6499938964844,0.09910191256126034,0.07449453122612686,0.07617654318783955
1993-06-09,445.7799987792969,447.3900146484375,444.6600036621094,444.7099914550781,0.09883415231465129,0.07447080475926536,0.07623376337254129
1993-06-10,445.3800048828125,446.2200012207031,444.0899963378906,445.7799987792969,0.09883414420751904,0.07446998040928834,0.07623337165839873
1993-06-11,447.260009765625,448.19000244140625,445.3800048828125,445.3800048828125,0.09780417297578821,0.07526541356655236,0.07601895613062516
1993-06-14,447.7099914550781,448.6400146484375,447.2300109863281,447.260009765625,0.0984242184339741,0.07553335483338589,0.07609231700887986
1993-06-15,446.2699890136719,448.2799987792969,446.17999267578125,447.7300109863281,0.09921555372495254,0.07552825789383237,0.07625533540295938
1993-06-16,447.42999267578125,447.42999267578125,443.6099853515625,446.2699890136719,0.09942320326084605,0.07753046512355455,0.07634893151991662
1993-06-17,448.5400085449219,448.9800109863281,446.9100036621094,447.42999267578125,0.09872623389250876,0.0772171519218722,0.07618990633475131
1993-06-18,443.67999267578125,448.5899963378906,443.67999267578125,448.5400085449219,0.09497251336072868,0.07578943387233925,0.07524166692625767
1993-06-21,446.2200012207031,446.2200012207031,443.67999267578125,443.67999267578125,0.0947230811426916,0.07586851073645026,0.07533556269086085
1993-06-22,445.92999267578125,446.2900085449219,444.94000244140625,446.25,0.09774548946598921,0.07630807306970687,0.0753849976348929
1993-06-23,443.19000244140625,445.9599914550781,443.19000244140625,445.9599914550781,0.09401576219477732,0.07407716648157912,0.07472146853150852
1993-06-24,446.6199951171875,447.2099914550781,442.5,443.0400085449219,0.08412439386835212,0.0708791939260674,0.07296182398375367
1993-06-25,447.6000061035156,448.6400146484375,446.6199951171875,446.6199951171875,0.0841241527544009,0.07121558300540717,0.07298082851909984
1993-06-28,451.8500061035156,451.8999938964844,447.6000061035156,447.6000061035156,0.07516490281883613,0.06956632465803503,0.07135093346815165
1993-06-29,450.69000244140625,451.8999938964844,449.6700134277344,451.8900146484375,0.07575864810919138,0.06975841947446784,0.07144788627199376
1993-06-30,450.5299987792969,451.4700012207031,450.1499938964844,450.69000244140625,0.07816897168495081,0.06998169438876403,0.07147431893536907
1993-07-01,449.0199890136719,451.1499938964844,448.7099914550781,450.5400085449219,0.07817193344849599,0.07321519847844413,0.07152653164543515
1993-07-02,445.8399963378906,449.0199890136719,445.20001220703125,449.0199890136719,0.07578413121587319,0.07243632813494853,0.07172896972441313
1993-07-06,441.42999267578125,446.8699951171875,441.4200134277344,445.8599853515625,0.06639775904072964,0.06948502344713142,0.07008875449878826
1993-07-07,442.8299865722656,443.6300048828125,441.3999938964844,441.3999938964844,0.06606951418316828,0.06936961229518188,0.07039477382608265
1993-07-08,448.6400146484375,448.6400146484375,442.8399963378906,442.8399963378906,0.05366588140605637,0.06617401939750227,0.06855510320969299
1993-07-09,448.1099853515625,448.94000244140625,446.739990234375,448.6400146484375,0.05617657140141922,0.06598580901577561,0.06846329950016165
1993-07-12,448.9800109863281,449.1099853515625,447.7099914550781,448.1300048828125,0.056175945827111905,0.06602869777260406,0.06870024617986736
1993-07-13,448.0899963378906,450.70001220703125,448.07000732421875,449.0,0.05612427452885562,0.066027905096996,0.06912906364397589
1993-07-14,450.0799865722656,451.1199951171875,448.0799865722656,448.0799865722656,0.055653363829087914,0.06587831789890874,0.06905546158618464
1993-07-15,449.2200012207031,450.1199951171875,447.260009765625,450.0899963378906,0.05396117110367498,0.06538120381234568,0.06903781261152553
1993-07-16,445.75,449.0799865722656,445.6600036621094,449.07000732421875,0.05643325184955526,0.0652639274107114,0.0689806841869769
1993-07-19,446.0299987792969,446.7799987792969,444.8299865722656,445.75,0.05762528023742238,0.06530714459612622,0.06897325168570244
1993-07-20,447.30999755859375,447.6300048828125,443.7099914550781,446.0299987792969,0.05989213091131873,0.06505626950553936,0.06940108543343347
1993-07-21,447.17999267578125,447.5,445.8399963378906,447.2799987792969,0.059843539655655566,0.07010416201874481,0.07150060260497025
1993-07-22,444.510009765625,447.2300109863281,443.7200012207031,447.17999267578125,0.05476521853657946,0.06948432618340364,0.07083550008851788
1993-07-23,447.1000061035156,447.1000061035156,444.5400085449219,444.5400085449219,0.05254562383183431,0.06896947524429649,0.07063977185614624
1993-07-26,449.0899963378906,449.5,447.0400085449219,447.05999755859375,0.06170524492466219,0.0696646436002982,0.07028075147021988
1993-07-27,448.239990234375,449.44000244140625,446.760009765625,449.0,0.06170271282151746,0.06970420284030936,0.07050784669965875
1993-07-28,447.19000244140625,448.6099853515625,446.5899963378906,448.25,0.06132146538400528,0.06962679276306305,0.07044282178443959
1993-07-29,450.239990234375,450.7699890136719,447.19000244140625,447.19000244140625,0.05826471716364895,0.06936180683121837,0.07000648593616782
1993-07-30,448.1300048828125,450.2200012207031,446.9800109863281,450.19000244140625,0.05674638238941836,0.0686413793215789,0.06964612572146811
1993-08-02,450.1499938964844,450.1499938964844,448.0299987792969,448.1300048828125,0.05669069976155574,0.06841761321118416,0.06963405450647463
1993-08-03,449.2699890136719,450.42999267578125,447.5899963378906,450.1499938964844,0.05683053888872584,0.06841668500389195,0.06968569351191262
1993-08-04,448.5400085449219,449.7200012207031,447.92999267578125,449.2699890136719,0.058014317849953104,0.07006177121947745,0.069922289502909
1993-08-05,448.1300048828125,449.6099853515625,446.94000244140625,448.54998779296875,0.057610194950316496,0.06993130960749168,0.06985695890770546
1993-08-06,448.67999267578125,449.260009765625,447.8699951171875,448.1300048828125,0.06200284462502447,0.07008644289069463,0.06993308812727193
1993-08-09,450.7200012207031,451.510009765625,448.30999755859375,448.67999267578125,0.06011690646789907,0.06917283204275457,0.07073881145911373
1993-08-10,449.45001220703125,450.7099914550781,449.1000061035156,450.7099914550781,0.06048350625324862,0.07391558823201586,0.07083318262197226
1993-08-11,450.4599914550781,451.0,449.6000061035156,449.6000061035156,0.06771991921991992,0.07718677814340483,0.07158774551740091
1993-08-12,448.9599914550781,451.6300048828125,447.5299987792969,450.4700012207031,0.0670769252881912,0.07759342903754658,0.07187084416919888
1993-08-13,450.1400146484375,450.25,448.9700012207031,448.9700012207031,0.06835676342654075,0.07759120616469406,0.07245626939539884
1993-08-16,452.3800048828125,453.4100036621094,450.25,450.25,0.06628535654237255,0.07677315537311721,0.07231252172617467
1993-08-17,453.1300048828125,453.70001220703125,451.9599914550781,452.3800048828125,0.06670033891249136,0.07794683933121854,0.07948016939884837
1993-08-18,456.0400085449219,456.989990234375,453.2099914550781,453.2099914550781,0.06429840970232165,0.07733175847337952,0.07936913532544929
1993-08-19,456.42999267578125,456.760009765625,455.20001220703125,456.010009765625,0.07031958776832634,0.07793090673691953,0.07937493349290635
1993-08-20,456.1600036621094,456.67999267578125,454.6000061035156,456.510009765625,0.07128583825464899,0.07793048365090861,0.07957631824690133
1993-08-23,455.2300109863281,456.1199951171875,454.2900085449219,456.1199951171875,0.07646845481983466,0.07840783490702437,0.08049314929294389
1993-08-24,459.7699890136719,459.7699890136719,455.0400085449219,455.2300109863281,0.069179605471388,0.07597064753497731,0.0790814905919775
1993-08-25,460.1300048828125,462.0400085449219,459.29998779296875,459.75,0.06978158585161251,0.07615780841512405,0.07909867751043514
1993-08-26,461.0400085449219,462.8699951171875,458.82000732421875,460.0400085449219,0.07924343768997404,0.07625795200747358,0.07946197943761235
1993-08-27,460.5400085449219,461.04998779296875,459.19000244140625,461.04998779296875,0.07951937115343267,0.07726064948333454,0.07946168751445556
1993-08-30,461.8999938964844,462.5799865722656,460.2799987792969,460.5400085449219,0.07915042148792492,0.07761223945370863,0.07971220135960193
1993-08-31,463.55999755859375,463.55999755859375,461.2900085449219,461.8999938964844,0.07891725299610051,0.077858714611246,0.08008750885137149
1993-09-01,463.1499938964844,463.79998779296875,461.7699890136719,463.54998779296875,0.0804803762465557,0.07782220943597772,0.08135180023395792
1993-09-02,461.29998779296875,463.5400085449219,461.07000732421875,463.1300048828125,0.0797691779410763,0.07795686367721968,0.0812957745595919
1993-09-03,461.3399963378906,462.04998779296875,459.9100036621094,461.29998779296875,0.07987269815717525,0.07795688504972034,0.08355158860794003
1993-09-07,458.5199890136719,462.07000732421875,457.95001220703125,461.3399963378906,0.07639711027016312,0.07676510211701448,0.08325216698389211
1993-09-08,456.6499938964844,458.5299987792969,453.75,458.5199890136719,0.07606819211023802,0.07664720297032081,0.08310645175401316
1993-09-09,457.5,458.1099853515625,455.1700134277344,456.6499938964844,0.07588502970766017,0.07697554556064158,0.08325721614273772
1993-09-10,461.7200012207031,461.8599853515625,457.489990234375,457.489990234375,0.06986002065605447,0.07514882345180877,0.08229931261808839
1993-09-13,462.05999755859375,463.3800048828125,461.4100036621094,461.70001220703125,0.06997834001385746,0.07514862010490188,0.08238515227654511
1993-09-14,459.8999938964844,461.92999267578125,458.1499938964844,461.92999267578125,0.06856076175202992,0.07468988282889531,0.08226805481503144
1993-09-15,461.6000061035156,461.9599914550781,456.30999755859375,459.8999938964844,0.0810453902168634,0.07479881744072148,0.08253869329784673
1993-09-16,459.42999267578125,461.5400085449219,459.0,461.5400085449219,0.08192527637829386,0.07445047831420488,0.08253367701355864
1993-09-17,458.8299865722656,459.42999267578125,457.0899963378906,459.42999267578125,0.0821670625860467,0.07536026224125582,0.08276272927342675
1993-09-20,455.04998779296875,459.9100036621094,455.0,458.8399963378906,0.08117392634951331,0.07498663471888466,0.08272095048529773
1993-09-21,452.95001220703125,455.79998779296875,449.6400146484375,455.04998779296875,0.08042604779954196,0.07470437336507467,0.08293342052983967
1993-09-22,456.20001220703125,456.9200134277344,452.94000244140625,452.94000244140625,0.07532470017125237,0.07309198237239208,0.0820906163909438
1993-09-23,457.739990234375,458.69000244140625,456.25,456.25,0.07471094061173825,0.07309831610848294,0.08171396656618979
1993-09-24,457.6300048828125,458.55999755859375,456.9200134277344,457.739990234375,0.07469628509878111,0.07293640370231688,0.08243112924556306
1993-09-27,461.79998779296875,461.80999755859375,457.6300048828125,457.6300048828125,0.06457116609831937,0.06979702121303535,0.0809146124404234
1993-09-28,461.5299987792969,462.0799865722656,460.9100036621094,461.8399963378906,0.06423068344865532,0.07101456584235108,0.08086192284006385
1993-09-29,460.1099853515625,462.1700134277344,459.510009765625,461.6000061035156,0.06810737625109288,0.0706873293521153,0.08080497296212923
1993-09-30,458.92999267578125,460.55999755859375,458.2799987792969,460.1099853515625,0.06774022227756708,0.07140521867529581,0.08084325464797104
1993-10-01,461.2799987792969,461.4800109863281,458.3500061035156,458.92999267578125,0.06635656977552006,0.07085621715108924,0.08055538185657536
1993-10-04,461.3399963378906,461.79998779296875,460.0199890136719,461.2799987792969,0.06623089940062041,0.07085421487414321,0.08240492879816415
1993-10-05,461.20001220703125,463.1499938964844,459.45001220703125,461.3399963378906,0.07943070952523423,0.07127172455330986,0.08351891423791995
1993-10-06,460.739990234375,462.6000061035156,460.260009765625,461.239990234375,0.08784062574015851,0.07209695298060678,0.0835363915836199
1993-10-07,459.17999267578125,461.1300048828125,459.0799865722656,460.7099914550781,0.08887939464782901,0.07209272349254374,0.08828550058841872
1993-10-08,460.30999755859375,460.989990234375,456.3999938964844,459.17999267578125,0.08887915162171613,0.07251025671183864,0.09055132099305731
1993-10-11,460.8800048828125,461.8699951171875,460.30999755859375,460.30999755859375,0.08863063538213853,0.072507167650766,0.09059478475854123
1993-10-12,461.1199951171875,462.4700012207031,460.7300109863281,461.0400085449219,0.09216324258435557,0.07245409416243619,0.09333022809715424
1993-10-13,461.489990234375,461.9800109863281,460.760009765625,461.1199951171875,0.0926337833682757,0.07348947623095493,0.09791370320421386
1993-10-14,466.8299865722656,466.8299865722656,461.54998779296875,461.54998779296875,0.08301583198349813,0.07287028758964338,0.09615059771693966
1993-10-15,469.5,471.1000061035156,466.8299865722656,466.8299865722656,0.08097299202959428,0.0721613785928401,0.09609980294575186
1993-10-18,468.45001220703125,470.0400085449219,468.0199890136719,469.5,0.0820690469524705,0.07227147584146289,0.0966625337608117
1993-10-19,466.2099914550781,468.6400146484375,464.79998779296875,468.4100036621094,0.08019645088070698,0.07089150503749414,0.09626525988419882
1993-10-20,466.07000732421875,466.8699951171875,464.5400085449219,466.2099914550781,0.08060245579968177,0.0713024333304423,0.09626685065085314
1993-10-21,465.3599853515625,466.6400146484375,464.3800048828125,466.05999755859375,0.08077301025180254,0.07124950534170821,0.0965467556305035
1993-10-22,463.2699890136719,467.82000732421875,463.2699890136719,465.3599853515625,0.08187655786699237,0.0706452822159447,0.09630691189755887
1993-10-25,464.20001220703125,464.489990234375,462.04998779296875,463.2699890136719,0.08347923484917089,0.07063658188822705,0.09622787660126893
1993-10-26,464.29998779296875,464.32000732421875,462.6499938964844,464.20001220703125,0.08461428530538614,0.07082960748519054,0.09670860360556185
1993-10-27,464.6099853515625,464.6099853515625,463.3599853515625,464.29998779296875,0.08461428530538614,0.07093200246398423,0.0967252624418726
1993-10-28,467.7300109863281,468.760009765625,464.5199890136719,464.5199890136719,0.08188148551301974,0.06978252899004765,0.0961468558423145
1993-10-29,467.8299865722656,468.20001220703125,467.3699951171875,467.7200012207031,0.08191485056379612,0.06978252899004765,0.0980624979884478
1993-11-01,469.1000061035156,469.1099853515625,467.3299865722656,467.8299865722656,0.08152641790107562,0.0697793963356159,0.09799804965518882
1993-11-02,468.44000244140625,469.1000061035156,466.20001220703125,469.1000061035156,0.08202487228192196,0.07227086688618689,0.09914427741028703
1993-11-03,463.0199890136719,468.6099853515625,460.95001220703125,468.44000244140625,0.07055108616585885,0.06761039370563099,0.0974244173178245
1993-11-04,457.489990234375,463.1600036621094,457.260009765625,463.0199890136719,0.06081922996494951,0.06551192178809219,0.09672344994916621
1993-11-05,459.57000732421875,459.6300048828125,454.3599853515625,457.489990234375,0.05858655967290109,0.06565132331782628,0.09658317602878656
1993-11-08,460.2099914550781,461.5400085449219,458.7799987792969,459.57000732421875,0.05839789159734336,0.06692851914770837,0.09698265915636449
1993-11-09,460.3299865722656,463.4200134277344,460.2099914550781,460.2099914550781,0.05948727779396902,0.06755800626759327,0.09698925269673928
1993-11-10,463.7200012207031,463.7200012207031,459.57000732421875,460.3999938964844,0.05409756486073549,0.08098447316376436,0.09642380479459554
1993-11-11,462.6400146484375,464.9599914550781,462.489990234375,463.7200012207031,0.057220580165641396,0.08135550636578857,0.0963656810502853
1993-11-12,465.3900146484375,465.8399963378906,462.6400146484375,462.6400146484375,0.06048529242699203,0.08079315508858509,0.09715239499819851
1993-11-15,463.75,466.1300048828125,463.010009765625,465.3900146484375,0.0606198429391314,0.08118879583661597,0.09797498139639836
1993-11-16,466.739990234375,466.739990234375,462.9700012207031,463.75,0.0595518481470551,0.08252578743268747,0.09837746869330005
1993-11-17,464.80999755859375,467.239990234375,462.7300109863281,466.739990234375,0.059686341237789695,0.08207450896358928,0.09895890653522459
1993-11-18,463.6199951171875,464.8800048828125,461.7300109863281,464.8299865722656,0.05913716756878976,0.08193405754144546,0.09913946307158027
1993-11-19,462.6000061035156,463.6000061035156,460.0299987792969,463.5899963378906,0.05986131046635919,0.08254172949431648,0.09909613547552962
1993-11-22,459.1300048828125,462.6000061035156,457.0799865722656,462.6000061035156,0.06064006782916526,0.08160337987303762,0.09870348708973031
1993-11-23,461.0299987792969,461.7699890136719,458.4700012207031,459.1300048828125,0.0577114755985144,0.08175824348753856,0.10064902373391166
1993-11-24,462.3599853515625,462.8999938964844,461.0299987792969,461.0299987792969,0.058955244533678765,0.0822559341757272,0.1010238733139099
1993-11-26,463.05999755859375,463.6300048828125,462.3599853515625,462.3599853515625,0.05931246710047298,0.08473449428133983,0.10125779449824893
1993-11-29,461.8999938964844,464.8299865722656,461.8299865722656,463.05999755859375,0.05782090040636381,0.08450285988118605,0.10123552219282982
1993-11-30,461.7900085449219,463.6199951171875,460.45001220703125,461.8999938964844,0.05940802165569155,0.08879448176078059,0.1012613271271715
1993-12-01,461.8900146484375,464.4700012207031,461.6300048828125,461.92999267578125,0.06205691365243853,0.08926906357743453,0.10141781698864627
1993-12-02,463.1099853515625,463.2200012207031,461.45001220703125,461.8900146484375,0.06205519444634617,0.08909865836874695,0.10142024158373203
