date,close_spy,high_spy,low_spy,open_spy,rv_21d,rv_60d,rv_120d
1993-03-01,24.503252029418945,24.658883129111796,24.46866734059831,24.658883129111796,0.11617189521710326,0.11295076880553531,0.09839546694563027
1993-03-02,24.86638641357422,24.86638641357422,24.485954910723986,24.52053959280128,0.10442530491417867,0.11178618262627031,0.09606336976613114
1993-03-03,24.970144271850586,24.987436615529155,24.866390209779187,24.90097489713632,0.10411794925146628,0.1116817954208755,0.09591960347541438
1993-03-04,24.831815719604492,25.00473922740118,24.831815719604492,25.00473922740118,0.1256250695524986,0.11153937422751505,0.09687194456322952
1993-03-05,24.762645721435547,24.97015392580512,24.745353371071417,24.866399823620334,0.12642046225855466,0.11312715884645205,0.09679253537389836
1993-03-08,25.315994262695312,25.315994262695316,24.814516234267607,24.814516234267607,0.10107873908185622,0.10370293979277118,0.09134595499112452
1993-03-09,25.22953224182129,25.281409278644777,25.177655204997805,25.264116933036945,0.10112347297074263,0.10370455839895341,0.09121656518528036
1993-03-10,25.281396865844727,25.281396865844727,25.12576583178686,25.229519854492104,0.10099119535750506,0.10385939358337094,0.09135630102740366
1993-03-11,25.212234497070312,25.367865574212722,25.17764981326089,25.298696206593874,0.11165306550695119,0.10394917277296424,0.09135311947864794
1993-03-12,24.95285987854004,25.02202927529275,24.797228735846442,25.00473692610457,0.1059970241908306,0.10343985992962405,0.09013667345997585
1993-03-15,25.07389259338379,25.073892593383793,24.935553875627193,24.935553875627193,0.10477400683463282,0.10321136570608964,0.08999579649186065
1993-03-16,25.07389259338379,25.14306195226209,25.073892593383793,25.073892593383793,0.10477400683463282,0.10322121019227046,0.0900011005924835
1993-03-17,24.91827392578125,25.03932036400503,24.883689229145883,25.03932036400503,0.1025303570543917,0.1027849399214944,0.09008225783696082
1993-03-18,25.07389259338379,25.17764663170124,25.022015574225065,25.022015574225065,0.10127737281336799,0.10202955059049194,0.08976446091322537
1993-03-19,25.035961151123047,25.17495330185794,25.035961151123043,25.17495330185794,0.10255609729222843,0.10207180845957604,0.08978633476951164
1993-03-22,24.896949768066406,24.94907178432893,24.77533173012051,24.792705735541354,0.10075536318675586,0.10152190444046887,0.09032626999797568
1993-03-23,24.949098587036133,24.98384663520749,24.91435053886477,24.96647261112181,0.1097317211703041,0.10167937887309669,0.09028063092087979
1993-03-24,24.949098587036133,25.05334273155021,24.792732370265014,24.91435053886477,0.1107272258162858,0.10308192304633876,0.09047077192558099
1993-03-25,25.10546112060547,25.15758318521572,24.931720905237956,24.96646894831146,0.11197675796272305,0.10237449814078159,0.09010152271450178
1993-03-26,24.966459274291992,25.105451392729247,24.949085259487333,25.088077377924588,0.11641881044834654,0.10175033490898906,0.08993345503677472
1993-03-29,25.070703506469727,25.192321610797716,24.983833431949733,24.983833431949733,0.11575794948574185,0.10310928463024314,0.0897745820678105
1993-03-30,25.140199661254883,25.140199661254883,25.070703601375808,25.105451631315344,0.11630608308141889,0.10652043472610773,0.09047226963508777
1993-03-31,25.122827529907227,25.279193676358933,25.122827529907227,25.209697611269284,0.11638546071571308,0.10652061776522849,0.09060436322795373
1993-04-01,25.035961151123047,25.157579283016076,24.98383909459746,25.157579283016076,0.11784806824924658,0.10869256719990143,0.09125115805000017
1993-04-02,24.51474380493164,24.827476185150473,24.51474380493164,24.827476185150473,0.09340968518884737,0.10026747278621509,0.08637072185211317
1993-04-05,24.636354446411133,24.70585050972964,24.566858383092626,24.70585050972964,0.09233686538264554,0.09975329575957438,0.086163094084473
1993-04-06,24.566864013671875,24.68848215235342,24.49736793442528,24.68848215235342,0.09261844816417487,0.09974775947927111,0.08749308775375483
1993-04-07,24.653728485107422,24.653728485107422,24.549484390032973,24.601606437570197,0.09209887677316861,0.10013981553691603,0.08739280373532339
1993-04-08,24.618980407714844,24.757972534222763,24.514736312833907,24.757972534222763,0.09225971123234866,0.10240472489130195,0.08750684591365306
1993-04-12,24.966459274291992,24.983833289096648,24.827467155854734,24.86221518546405,0.07979567359039762,0.09846408376230012,0.08516841815230897
1993-04-13,25.01857566833496,25.1054457227389,24.93170561393102,24.94907962481181,0.07961622492634322,0.1010190160309241,0.08539274689069648
1993-04-14,24.98382568359375,25.053321721656598,24.96645167407804,25.03594771214089,0.089675207823461,0.10113997733520796,0.08539151599202578
1993-04-15,24.98382568359375,25.03594771214089,24.87958162649948,24.96645167407804,0.08970891281904501,0.10115002064816407,0.08541403750751368
1993-04-16,24.98382568359375,25.03594771214089,24.949077664562328,25.001199693109463,0.09054553508541437,0.10116005941816718,0.08541967534761831
1993-04-19,24.87959098815918,25.05333114869102,24.862216972105998,24.983835084478283,0.08941337365058025,0.10104754514249221,0.08529524942373311
1993-04-20,24.757972717285156,24.87959082887884,24.60160657380757,24.84484279699493,0.1125447905144706,0.10090958643957447,0.08502189849490964
1993-04-21,24.740598678588867,24.81009474229277,24.671102614884965,24.81009474229277,0.11292756362431719,0.10106118260110081,0.08506686443558281
1993-04-22,24.4278621673584,24.84483847746978,24.4278621673584,24.63635032241409,0.10858554928742867,0.09765107581424326,0.08306851311712043
1993-04-23,24.323617935180664,24.445236024856566,24.288869909558976,24.375739973613193,0.10854079474943384,0.09742496483915386,0.08283701460062325
1993-04-26,24.132503509521484,24.427861723820886,24.0630074590981,24.34099166079165,0.10529277777410376,0.09608497068553348,0.08410384986429054
1993-04-27,24.393110275268555,24.393110275268555,24.09775210241986,24.09775210241986,0.10747709277170772,0.09462254014636078,0.08301053152736491
1993-04-28,24.340991973876953,24.410488025194233,24.306243948218317,24.358365986706275,0.10787881406147523,0.095053647021737,0.08304211078605421
1993-04-29,24.445236206054688,24.44523620605469,24.254122063718796,24.393114167235808,0.10815806960182589,0.09533643612455042,0.08349310935905745
1993-04-30,24.479978561401367,24.618970632722313,24.479978561401367,24.532100588146722,0.1130775852817329,0.09530265564405253,0.08349033496882093
1993-05-03,24.636354446411133,24.636354446411133,24.41049224062598,24.514736335603743,0.11100679566806235,0.09450202412379954,0.0830015747861621
1993-05-04,24.72321128845215,24.810081321089015,24.653715262342658,24.688463275397403,0.11097427324899317,0.09491294598537563,0.08312498890981605
1993-05-05,24.792715072631836,24.87958513245185,24.723219024775826,24.723219024775826,0.11118968791522836,0.09542128700585403,0.08311696869178532
1993-05-06,24.70585060119629,24.775346664772087,24.68847658530234,24.757972648878138,0.11116962010144274,0.09532078212379591,0.08296692504307776
1993-05-07,24.653728485107422,24.72322454849039,24.618980453415936,24.72322454849039,0.11526747813231265,0.09523310170424178,0.08291618191623462
1993-05-10,24.70585060119629,24.844842728347885,24.68847658530234,24.68847658530234,0.11566813521157418,0.095134696673702,0.08354418680437223
1993-05-11,24.81009292602539,24.81009292602539,24.636352779484596,24.705848838100913,0.1147701531508368,0.09483889868813515,0.08332108006920344
1993-05-12,24.77534294128418,24.792716954566988,24.705846888152948,24.705846888152948,0.11557226341148208,0.09483823513912777,0.08338585108210832
1993-05-13,24.479978561401367,24.671092659467668,24.462604552486248,24.671092659467668,0.10795342480914077,0.09229979692312232,0.08156020231971214
1993-05-14,24.462608337402344,24.54947839541869,24.445234325799078,24.479982349005613,0.10816673332440581,0.09229920598121351,0.08361416628911454
1993-05-17,24.549482345581055,24.549482345581055,24.427864244789074,24.532108331182197,0.10770971973034071,0.09201283451294898,0.0849239672744583
1993-05-18,24.53211784362793,24.584239907035073,24.445247737949362,24.566865885899357,0.10834822995204937,0.09217644661514186,0.08519752795826553
1993-05-19,25.035961151123047,25.035961151123043,24.37574843513229,24.532114604709047,0.08717880109450579,0.08227187840102385,0.07996579659368408
1993-05-20,25.10546112060547,25.10546112060547,24.983842969848208,25.035965034458464,0.08695435141359063,0.08285281938232358,0.07987085534018254
1993-05-21,24.87959098815918,25.157575245010122,24.862216972105998,25.122827212903754,0.08115920700992385,0.08106281885436248,0.07952009293990413
1993-05-24,24.98382568359375,25.07069573117231,24.931703655046615,24.931703655046615,0.08591165277104439,0.0813861837230454,0.07938485929189018
1993-05-25,25.035961151123047,25.08808320764863,25.035961151123043,25.08808320764863,0.09728155123725392,0.08127397896704551,0.07961999083764769
1993-05-26,25.34868812561035,25.366062140775263,25.088077898136632,25.105451913301547,0.08729452429528067,0.07720227584401265,0.0775672343117877
1993-05-27,25.26181983947754,25.383437954248066,25.227071806685963,25.383437954248066,0.09464885948736479,0.07699556632255634,0.07770490913751318
1993-05-28,25.140199661254883,25.244443751073494,25.018581556466504,25.244443751073494,0.0946590035094886,0.07954442333600252,0.07777806429431415
1993-06-01,25.383440017700195,25.47031010674092,25.1923258218106,25.227073857426888,0.08858752884512512,0.07707032982636272,0.0766154276961862
1993-06-02,25.34868812561035,25.435558201434922,25.209696004291033,25.313940095280522,0.08898209807923142,0.07703159913190154,0.07664575170611909
1993-06-03,25.26181983947754,25.29656787226912,25.209697790290175,25.29656787226912,0.09027627592211769,0.07672214866437897,0.07699186987684398
1993-06-04,25.174938201904297,25.192312210325213,25.070694151378813,25.192312210325213,0.09665374996000481,0.07684512892378827,0.0772296366440159
1993-06-07,25.08807373046875,25.227065828698493,25.08807373046875,25.227065828698493,0.09640669410590771,0.07671606322522477,0.07728950057314425
1993-06-08,24.862211227416992,25.018577335765528,24.862211227416996,25.018577335765528,0.09910191256126034,0.07449453122612686,0.07617654318783955
1993-06-09,24.949098587036133,25.05334273155021,24.91435053886477,24.94909858703613,0.09883415231465129,0.07447080475926536,0.07623376337254129
1993-06-10,24.966459274291992,24.983833289096648,24.879589200268708,24.931711244682678,0.09883414420751904,0.07446998040928834,0.07623337165839873
1993-06-11,25.070703506469727,25.105451536277723,24.966459417045737,25.05332949156573,0.09780417297578821,0.07526541356655236,0.07601895613062516
1993-06-14,25.035961151123047,25.122831245332353,25.035961151123043,25.105457226490493,0.0984242184339741,0.07553335483338589,0.07609231700887986
1993-06-15,24.98382568359375,25.088069740688024,24.98382568359375,25.07069573117231,0.09921555372495254,0.07552825789383237,0.07625533540295938
1993-06-16,25.035961151123047,25.035961151123043,24.91434301923001,24.98383909459746,0.09942320326084605,0.07753046512355455,0.07634893151991662
1993-06-17,25.122827529907227,25.122827529907227,25.03595744854517,25.088079497362404,0.09872623389250876,0.0772171519218722,0.07618990633475131
1993-06-18,24.91594123840332,25.108409885610087,24.91594123840332,25.108409885610087,0.09497251336072868,0.07578943387233925,0.07524166692625767
1993-06-21,24.968425750732422,24.985922895617307,24.933431460962648,24.985922895617307,0.0947230811426916,0.07586851073645026,0.07533556269086085
1993-06-22,24.985923767089844,25.003420912585007,24.950929476099525,25.003420912585007,0.09774548946598921,0.07630807306970687,0.0753849976348929
1993-06-23,24.75844955444336,24.98591234186934,24.75844955444336,24.98591234186934,0.09401576219477732,0.07407716648157912,0.07472146853150852
1993-06-24,25.090906143188477,25.090906143188473,24.82844896595847,24.82844896595847,0.08412439386835212,0.0708791939260674,0.07296182398375367
1993-06-25,25.073400497436523,25.14338905430306,25.05590335821989,25.073400497436523,0.0841241527544009,0.07121558300540717,0.07298082851909984
1993-06-28,25.353357315063477,25.353357315063477,25.160888764017447,25.195883046025816,0.07516490281883613,0.06956632465803503,0.07135093346815165
1993-06-29,25.230878829956055,25.31836454018475,25.195884545864573,25.31836454018475,0.07575864810919138,0.06975841947446784,0.07144788627199376
1993-06-30,25.230878829956055,25.31836454018475,25.195884545864573,25.26587311404753,0.07816897168495081,0.06998169438876403,0.07147431893536907
1993-07-01,25.160892486572266,25.26587534812959,25.125898199386487,25.26587534812959,0.07817193344849599,0.07321519847844413,0.07152653164543515
1993-07-02,25.02092933654785,25.09091795007666,24.933443569636847,25.073420796694457,0.07578413121587319,0.07243632813494853,0.07172896972441313
1993-07-06,24.75844955444336,25.055900891846566,24.723455279454747,24.98591234186934,0.06639775904072964,0.06948502344713142,0.07008875449878826
1993-07-07,24.828453063964844,24.863447360038084,24.74096732378174,24.74096732378174,0.06606951418316828,0.06936961229518188,0.07039477382608265
1993-07-08,25.108383178710938,25.160874572115905,24.8109319494161,24.84592621168608,0.05366588140605637,0.06617401939750227,0.06855510320969299
1993-07-09,25.17839813232422,25.178398132324215,25.055918085815343,25.108409534319147,0.05617657140141922,0.06598580901577561,0.06846329950016165
1993-07-12,25.160892486572266,25.178389630165153,25.1084010557936,25.143395342979375,0.056175945827111905,0.06602869777260406,0.06870024617986736
1993-07-13,25.143402099609375,25.2483849893781,25.003424913251074,25.17839639619895,0.05612427452885562,0.066027905096996,0.06912906364397589
1993-07-14,25.230878829956055,25.300867398139008,25.143393119727357,25.160890261773094,0.055653363829087914,0.06587831789890874,0.06905546158618464
1993-07-15,25.12591552734375,25.213401305642297,25.073424060364616,25.213401305642297,0.05396117110367498,0.06538120381234568,0.06903781261152553
1993-07-16,25.055917739868164,25.16090063542627,25.020923441348796,25.143403486166587,0.05643325184955526,0.0652639274107114,0.0689806841869769
1993-07-19,25.038415908813477,25.05591305480147,24.96842732486152,25.05591305480147,0.05762528023742238,0.06530714459612622,0.06897325168570244
1993-07-20,25.108383178710938,25.108383178710934,24.89841760509105,25.020897523035984,0.05989213091131873,0.06505626950553936,0.06940108543343347
1993-07-21,25.090906143188477,25.090906143188473,25.003420417445138,25.073408998039806,0.059843539655655566,0.07010416201874481,0.07150060260497025
1993-07-22,24.91594123840332,25.09091273586402,24.91594123840332,25.05591843637188,0.05476521853657946,0.06948432618340364,0.07083550008851788
1993-07-23,25.038415908813477,25.038415908813477,24.950930178873527,24.96842732486152,0.05254562383183431,0.06896947524429649,0.07063977185614624
1993-07-26,25.17839813232422,25.23088958082802,25.108409534319147,25.108409534319147,0.06170524492466219,0.0696646436002982,0.07028075147021988
1993-07-27,25.160892486572266,25.213383917350928,25.073406768607825,25.19588677375804,0.06170271282151746,0.06970420284030936,0.07050784669965875
1993-07-28,25.108383178710938,25.160874572115905,25.073388916440955,25.108383178710934,0.06132146538400528,0.06962679276306305,0.07044282178443959
1993-07-29,25.248384475708008,25.31837306746326,25.12590444013631,25.160898736013937,0.05826471716364895,0.06936180683121837,0.07000648593616782
1993-07-30,25.108383178710938,25.248360227790858,25.073388916440955,25.248360227790858,0.05674638238941836,0.0686413793215789,0.06964612572146811
1993-08-02,25.17839813232422,25.265883879830554,25.14340383332168,25.14340383332168,0.05669069976155574,0.06841761321118416,0.06963405450647463
1993-08-03,25.19588851928711,25.30087138811747,25.108402795261807,25.23088280889723,0.05683053888872584,0.06841668500389195,0.06968569351191262
1993-08-04,25.19588851928711,25.24837995370229,25.12589994006687,25.19588851928711,0.058014317849953104,0.07006177121947745,0.069922289502909
1993-08-05,25.143402099609375,25.195893544493735,25.108407803019798,25.195893544493735,0.057610194950316496,0.06993130960749168,0.06985695890770546
1993-08-06,25.17839813232422,25.23088958082802,25.14340383332168,25.213392431326753,0.06200284462502447,0.07008644289069463,0.06993308812727193
1993-08-09,25.318374633789062,25.388363229874173,25.195894590640115,25.24838603770395,0.06011690646789907,0.06917283204275457,0.07073881145911373
1993-08-10,25.300878524780273,25.318375674520787,25.265884225299253,25.300878524780277,0.06048350625324862,0.07391558823201586,0.07083318262197226
1993-08-11,25.300878524780273,25.370867123742322,25.283381375039763,25.283381375039763,0.06771991921991992,0.07718677814340483,0.07158774551740091
1993-08-12,25.230878829956055,25.370855966321965,25.143393119727357,25.370855966321965,0.0670769252881912,0.07759342903754658,0.07187084416919888
1993-08-13,25.26587677001953,25.28337391459711,25.24837962544196,25.24837962544196,0.06835676342654075,0.07759120616469406,0.07245626939539884
1993-08-16,25.405855178833008,25.47584376059288,25.283375160753238,25.283375160753238,0.06628535654237255,0.07677315537311721,0.07231252172617467
1993-08-17,25.493345260620117,25.493345260620114,25.388362370047897,25.388362370047897,0.06670033891249136,0.07794683933121854,0.07948016939884837
1993-08-18,25.633329391479492,25.68582085098423,25.563340778806513,25.580837931974756,0.06429840970232165,0.07733175847337952,0.07936913532544929
1993-08-19,25.633329391479492,25.65082654464774,25.598335085143002,25.65082654464774,0.07031958776832634,0.07793090673691953,0.07937493349290635
1993-08-20,25.650827407836914,25.650827407836914,25.563341639051657,25.58083879280871,0.07128583825464899,0.07793048365090861,0.07957631824690133
1993-08-23,25.598342895507812,25.615840054014654,25.54585141998729,25.54585141998729,0.07646845481983466,0.07840783490702437,0.08049314929294389
1993-08-24,25.878273010253906,25.878273010253906,25.598318738337703,25.598318738337703,0.069179605471388,0.07597064753497731,0.0790814905919775
1993-08-25,25.89578628540039,26.000769202773633,25.843294826713766,25.878289132504847,0.06978158585161251,0.07615780841512405,0.07909867751043514
1993-08-26,25.91327667236328,26.053253858979694,25.808293782400973,25.913276672363285,0.07924343768997404,0.07625795200747358,0.07946197943761235
1993-08-27,25.89578628540039,25.895786285400387,25.843294826713766,25.843294826713766,0.07951937115343267,0.07726064948333454,0.07946168751445556
1993-08-30,26.00075912475586,26.03575341698299,25.913273394188042,25.913273394188042,0.07915042148792492,0.07761223945370863,0.07971220135960193
1993-08-31,26.070755004882812,26.070755004882812,25.94827494781289,25.98326924983287,0.07891725299610051,0.077858714611246,0.08008750885137149
1993-09-01,26.035751342773438,26.088242776932255,25.98325990861462,25.98325990861462,0.0804803762465557,0.07782220943597772,0.08135180023395792
1993-09-02,25.948265075683594,26.08824223050859,25.930767931330468,26.05324794180234,0.0797691779410763,0.07795686367721968,0.0812957745595919
1993-09-03,25.96576690673828,26.00076120176084,25.895778316693164,25.930772611715724,0.07987269815717525,0.07795688504972034,0.08355158860794003
1993-09-07,25.790788650512695,26.000754365442244,25.755794364691106,25.965760079620654,0.07639711027016312,0.07676510211701448,0.08325216698389211
1993-09-08,25.703311920166016,25.790797665299326,25.5283404298994,25.790797665299326,0.07606819211023802,0.07664720297032081,0.08310645175401316
1993-09-09,25.75580406188965,25.773301211388215,25.598329716402553,25.598329716402553,0.07588502970766017,0.07697554556064158,0.08325721614273772
1993-09-10,25.983264923095703,26.000762071192064,25.790796294035736,25.825790590228458,0.06986002065605447,0.07514882345180877,0.08229931261808839
1993-09-13,26.00075912475586,26.070747709210117,26.000759124755863,26.070747709210117,0.06997834001385746,0.07514862010490188,0.08238515227654511
1993-09-14,25.89578628540039,25.93078059119147,25.808300520922685,25.93078059119147,0.06856076175202992,0.07468988282889531,0.08226805481503144
1993-09-15,25.96576690673828,25.98326405424956,25.703309694069095,25.79079543162549,0.0810453902168634,0.07479881744072148,0.08253869329784673
1993-09-16,25.86077117919922,25.948256873310175,25.843274040377025,25.930759734487985,0.08192527637829386,0.07445047831420488,0.08253367701355864
1993-09-17,25.810636520385742,25.863455012582982,25.775424192254246,25.845848848517235,0.0821670625860467,0.07536026224125582,0.08276272927342675
1993-09-20,25.599376678466797,25.898681632754236,25.5993766784668,25.845863111409397,0.08117392634951331,0.07498663471888466,0.08272095048529773
1993-09-21,25.51133918762207,25.669794710526553,25.247246649447927,25.634582372103335,0.08042604779954196,0.07470437336507467,0.08293342052983967
1993-09-22,25.722593307495117,25.75780561866212,25.56413790724361,25.59935021841061,0.07532470017125237,0.07309198237239208,0.0820906163909438
1993-09-23,25.863449096679688,25.88105525671827,25.757812136448184,25.79302445652535,0.07471094061173825,0.07309831610848294,0.08171396656618979
1993-09-24,25.793052673339844,25.84587121123747,25.75784031474143,25.828265031938262,0.07469628509878111,0.07293640370231688,0.08243112924556306
1993-09-27,26.074716567993164,26.074716567993164,25.9866857895732,25.9866857895732,0.06457116609831937,0.06979702121303535,0.0809146124404234
1993-09-28,26.021930694580078,26.09235540552617,26.004324516843557,26.09235540552617,0.06423068344865532,0.07101456584235108,0.08086192284006385
1993-09-29,25.933883666992188,26.092339168012504,25.898671333432116,26.02191450089236,0.06810737625109288,0.0706873293521153,0.08080497296212923
1993-09-30,25.881065368652344,25.986702370157047,25.828246867899992,25.933883869404696,0.06774022227756708,0.07140521867529581,0.08084325464797104
1993-10-01,26.004308700561523,26.039521034617803,25.810640863251994,25.845853197308273,0.06635656977552006,0.07085621715108924,0.08055538185657536
1993-10-04,26.039527893066406,26.03952789306641,25.96910320640497,26.03952789306641,0.06623089940062041,0.07085421487414321,0.08240492879816415
1993-10-05,26.004308700561523,26.09233953570222,25.916277865420827,26.09233953570222,0.07943070952523423,0.07127172455330986,0.08351891423791995
1993-10-06,25.986703872680664,26.127553216164028,25.986703872680664,26.021916208551506,0.08784062574015851,0.07209695298060678,0.0835363915836199
1993-10-07,25.916278839111328,26.021915845249012,25.898672671421714,26.021915845249012,0.08887939464782901,0.07209272349254374,0.08828550058841872
1993-10-08,25.95148468017578,26.004303170026887,25.757816884055067,25.986697006743185,0.08887915162171613,0.07251025671183864,0.09055132099305731
1993-10-11,26.004308700561523,26.05712720164594,26.004308700561523,26.004308700561523,0.08863063538213853,0.072507167650766,0.09059478475854123
1993-10-12,26.039527893066406,26.05713406473177,26.02192172140105,26.03952789306641,0.09216324258435557,0.07245409416243619,0.09333022809715424
1993-10-13,26.039527893066406,26.05713406473177,26.00431554973569,26.05713406473177,0.0926337833682757,0.07348947623095493,0.09791370320421386
1993-10-14,26.374038696289062,26.374038696289062,26.074733851271095,26.145158520687087,0.08301583198349813,0.07287028758964338,0.09615059771693966
1993-10-15,26.514883041381836,26.56770153349614,26.42685222119132,26.49727687734373,0.08097299202959428,0.0721613785928401,0.09609980294575186
1993-10-18,26.44446563720703,26.49728414380598,26.4092532994744,26.49728414380598,0.0820690469524705,0.07227147584146289,0.0966625337608117
1993-10-19,26.25080108642578,26.462075139435242,26.25080108642578,26.409256626182877,0.08019645088070698,0.07089150503749414,0.09626525988419882
1993-10-20,26.286008834838867,26.33882733886065,26.23319033081709,26.33882733886065,0.08060245579968177,0.0713024333304423,0.09626685065085314
1993-10-21,26.25080108642578,26.303619599678147,26.215588744257538,26.303619599678147,0.08077301025180254,0.07124950534170821,0.0965467556305035
1993-10-22,26.127548217773438,26.39164068628193,26.127548217773438,26.286003698878535,0.08187655786699237,0.0706452822159447,0.09630691189755887
1993-10-25,26.197975158691406,26.233187490893947,26.074731995982507,26.145156660387592,0.08347923484917089,0.07063658188822705,0.09622787660126893
1993-10-26,26.180368423461914,26.19797458918045,26.09233759486924,26.180368423461914,0.08461428530538614,0.07082960748519054,0.09670860360556185
1993-10-27,26.197975158691406,26.215581324792677,26.145156660387592,26.145156660387592,0.08461428530538614,0.07093200246398423,0.0967252624418726
1993-10-28,26.391630172729492,26.46205480294358,26.233174754747797,26.233174754747797,0.08188148551301974,0.06978252899004765,0.0961468558423145
1993-10-29,26.391630172729492,26.409236330283015,26.35641785762245,26.374024015175973,0.08191485056379612,0.06978252899004765,0.0980624979884478
1993-11-01,26.462078094482422,26.479684267532644,26.356441056181097,26.356441056181097,0.08152641790107562,0.0697793963356159,0.09799804965518882
1993-11-02,26.44446563720703,26.479677974939666,26.286010117410186,26.426859468340716,0.08202487228192196,0.07227086688618689,0.09914427741028703
1993-11-03,26.109956741333008,26.426867881821202,25.98671352003204,26.426867881821202,0.07055108616585885,0.06761039370563099,0.0974244173178245
1993-11-04,25.828237533569336,26.10993610244262,25.810631373014758,26.10993610244262,0.06081922996494951,0.06551192178809219,0.09672344994916621
1993-11-05,25.95148468017578,25.95148468017578,25.65217990435286,25.757816884055067,0.05858655967290109,0.06565132331782628,0.09658317602878656
1993-11-08,25.986703872680664,26.057128544422344,25.89867303300356,25.969097704745245,0.05839789159734336,0.06692851914770837,0.09698265915636449
1993-11-09,26.004308700561523,26.180370370842915,25.986702533533386,26.162764203814778,0.05948727779396902,0.06755800626759327,0.09698925269673928
1993-11-10,26.197975158691406,26.197975158691406,25.933882667172337,26.004307331577422,0.05409756486073549,0.08098447316376436,0.09642380479459554
1993-11-11,26.127548217773438,26.2683975343113,26.109942053206204,26.19797287604237,0.057220580165641396,0.08135550636578857,0.0963656810502853
1993-11-12,26.25080108642578,26.33883194184639,26.16277023100517,26.18037640208929,0.06048529242699203,0.08079315508858509,0.09715239499819851
1993-11-15,26.233198165893555,26.303622858956352,26.16277347283075,26.303622858956352,0.0606198429391314,0.08118879583661597,0.09797498139639836
1993-11-16,26.356430053710938,26.37403621941148,26.18036839670552,26.28600539090877,0.0595518481470551,0.08252578743268747,0.09837746869330005
1993-11-17,26.215593338012695,26.37404890553594,26.145168641335697,26.37404890553594,0.059686341237789695,0.08207450896358928,0.09895890653522459
1993-11-18,26.145164489746094,26.233195346613925,26.074739804251827,26.180376832493227,0.05913716756878976,0.08193405754144546,0.09913946307158027
1993-11-19,26.092342376708984,26.12755471459928,26.039523869873545,26.05713003881869,0.05986131046635919,0.08254172949431648,0.09909613547552962
1993-11-22,25.933883666992188,26.0395206676724,25.845852833092007,26.02191450089236,0.06064006782916526,0.08160337987303762,0.09870348708973031
1993-11-23,26.074716567993164,26.092322723677157,25.933867322521223,26.074716567993164,0.0577114755985144,0.08175824348753856,0.10064902373391166
1993-11-24,26.180368423461914,26.19797458918045,26.109943760587775,26.145156092024845,0.058955244533678765,0.0822559341757272,0.1010238733139099
1993-11-26,26.197975158691406,26.250793656995217,26.180368992590132,26.250793656995217,0.05931246710047298,0.08473449428133983,0.10125779449824893
1993-11-29,26.092342376708984,26.321222572995907,26.092342376708988,26.268404066160464,0.05782090040636381,0.08450285988118605,0.10123552219282982
