mean_bps,std_bps,sharpe,maxdd,steps,split,txn_cost_bps,slippage_bps
2.2278021852114733,63.660511860782364,0.5555290443035446,-0.24837295731002074,7008,train,10.0,8.0
2.2713437552251152,46.60291219181938,0.773695518451326,-0.060328535268061034,1954,valid,10.0,8.0
1.0368701217172895,46.57778745816633,0.35338309958167585,-0.2069366968456634,7529,test,10.0,8.0
2.7675775283826254,64.64836250698137,0.679583048068742,-0.16132619773144163,7008,train,20.0,8.0
2.047104987142601,47.501129050624186,0.6841265643829864,-0.08674203420183679,1954,valid,20.0,8.0
1.4601770298524592,51.13178987287529,0.45333034115059834,-0.21182116204647428,7529,test,20.0,8.0
2.4198915682889695,61.37304783380597,0.6259195052628349,-0.1947294733641447,7008,train,10.0,16.0
2.0826341986550037,46.827641505633856,0.7060102090637859,-0.13145859029233353,1954,valid,10.0,16.0
1.4970707531463987,49.79430110348506,0.4772687018534722,-0.2749875445229889,7529,test,10.0,16.0
