mean_bps,std_bps,sharpe,maxdd,steps,split,txn_cost_bps,slippage_bps
1.746114275537456,59.267367554585746,0.4676891508147678,-0.3968779183363276,7008,train,10.0,8.0
2.851306160417959,41.393997938404205,1.093469689503954,-0.047070951038664766,1954,valid,10.0,8.0
1.7895923454447162,44.91597967243092,0.63248977251689,-0.07583675313604032,7529,test,10.0,8.0
2.3373637315901177,64.67800912258552,0.573680288665215,-0.2495920397613075,7008,train,20.0,8.0
2.2619281338200774,47.47287888243444,0.7563686213859709,-0.07222376741600356,1954,valid,20.0,8.0
1.3044405844272806,47.65934302286566,0.43448673450641573,-0.19656389851973732,7529,test,20.0,8.0
1.746114275537456,59.267367554585746,0.4676891508147678,-0.3968779183363276,7008,train,10.0,16.0
2.851306160417959,41.393997938404205,1.093469689503954,-0.047070951038664766,1954,valid,10.0,16.0
1.7895923454447162,44.91597967243092,0.63248977251689,-0.07583675313604032,7529,test,10.0,16.0
