,mean_bps,std_bps,sharpe,maxdd,steps,tag
0,2.2713437552251152,46.60291219181938,0.773695518451326,-0.060328535268061034,1954,base
1,2.8329181109796164,55.89233828465698,0.8046036758838324,-0.12956974006158462,1954,longer_tenor
2,2.2713437552251152,46.60291219181938,0.773695518451326,-0.060328535268061034,1954,alt_skew
3,0.4579810543803836,36.99829890229314,0.19650157077808936,-0.12640574471939847,1954,rv_120d
