date,close_spy,rate_10y,vix,volume_spy,spy_ret,spy_ret_lag1,spy_ret_lag5,rv_5d,rv_10d,rv_20d,rv_60d,ret_fwd
2010-04-16,89.67594909667969,3.7699999809265137,18.360000610351562,19.720291040873587,-0.01591233938465164,0.0008253580839090446,0.021217684413278315,0.1558202987116294,0.12153060404051333,0.09945578886131123,0.14042356947176365,0.0037698636532941254
2010-04-19,90.0140151977539,3.806999921798706,17.34000015258789,19.199766147127715,0.0037698636532941254,-0.01591233938465164,-0.00158943754534846,0.15821823258783288,0.11654877861438169,0.09698370170243002,0.1341185016071712,0.008930765294745013
2010-04-20,90.81790924072266,3.805000066757202,15.729999542236328,18.876255786220135,0.008930765294745013,0.0037698636532941254,0.0005840682597446634,0.17034589779659326,0.12331726189664102,0.09959621942693282,0.12568670655925152,-0.0018197726166309103
2010-04-21,90.65264129638672,3.73799991607666,16.31999969482422,19.077734840424146,-0.0018197726166309103,0.008930765294745013,0.008762414741473323,0.1479882799642322,0.11833522673940859,0.09840894989551913,0.12570587187295712,0.0029838353283779817
2010-04-22,90.92313385009766,3.7720000743865967,16.469999313354492,18.56357084072081,0.0029838353283779817,-0.0018197726166309103,-0.004373224746933468,0.15029505415996353,0.11818790203567575,0.09571404330243785,0.1251339941603089,0.006527640036561477
2010-04-23,91.51664733886719,3.816999912261963,16.6200008392334,18.99355398224731,0.006527640036561477,0.0029838353283779817,-0.002225959271484168,0.0642995625280244,0.1181439114248744,0.09624412472336548,0.12536523839461106,-0.003776321833522722
2010-04-26,91.17105102539062,3.815000057220459,17.469999313354492,18.781547994879006,-0.003776321833522722,0.006527640036561477,0.02052610829022883,0.08542764710209926,0.12155947808435726,0.0981052315435265,0.12284507122409463,-0.02365076671309352
2010-04-27,89.01478576660156,3.690000057220459,22.809999465942383,19.690029128047026,-0.02365076671309352,-0.003776321833522722,0.012853951966199872,0.18623768247426253,0.17498055255728265,0.13237786435340737,0.1310621297318494,0.007596586233064473
2010-04-28,89.69099426269531,3.7730000019073486,21.079999923706055,19.521537515217183,0.007596586233064473,-0.02365076671309352,-0.019854272017446717,0.20415018131566962,0.1684085551176395,0.13474070750327627,0.1284704936917755,0.012397437286799873
2010-04-29,90.80293273925781,3.7279999256134033,18.440000534057617,19.082208255292475,0.012397437286799873,0.007596586233064473,-0.010608042081722946,0.22832129671309248,0.18224213109204254,0.1396737104856392,0.128574616422002,-0.01696216732335032
2010-04-30,89.2627182006836,3.6630001068115234,22.049999237060547,19.41393585399412,-0.01696216732335032,0.012397437286799873,-0.0013220080055534877,0.2451202897509611,0.18481909871985516,0.1528981367261985,0.1334512535854591,0.012961883334673852
2010-05-03,90.41973114013672,3.7049999237060547,20.190000534057617,19.023618170892085,0.012961883334673852,-0.01696216732335032,-0.02462862444947045,0.27664067054132424,0.1960457296283542,0.15700246077913316,0.11743636352604765,-0.023514333001870225
2010-05-04,88.29357147216797,3.61299991607666,23.84000015258789,19.70259577733653,-0.023514333001870225,0.012961883334673852,-0.008240772446998168,0.2759542581768521,0.22288531603539488,0.1787576014316134,0.128673196468509,-0.005956718395653926
2010-05-05,87.76763153076172,3.549999952316284,24.90999984741211,19.61148684948488,-0.005956718395653926,-0.023514333001870225,-0.00810218536417795,0.26432444050334,0.22338149736914786,0.17885270611834372,0.12832407363807144,-0.03321357952391535
2010-05-06,84.85255432128906,3.3980000019073486,32.79999923706055,20.288407861373766,-0.03321357952391535,-0.005956718395653926,-0.02144432390057216,0.28150947645816715,0.26552918234389616,0.21210941590366628,0.14503774857496382,-0.014874758514678454
2010-05-07,83.59039306640625,3.428999900817871,40.95000076293945,20.273157067606043,-0.014874758514678454,-0.03321357952391535,-0.06553068539157614,0.28020299706653906,0.2571466332622661,0.21369869163297575,0.14852765719426178,0.04404035646875415
2010-05-10,87.27174377441406,3.5390000343322754,28.84000015258789,19.797327720851122,0.04404035646875415,-0.014874758514678454,-0.06354640827231617,0.47806091245194576,0.37075658961665997,0.2722209408722043,0.17198318796649237,-0.002840749646687457
2010-05-11,87.0238265991211,3.5350000858306885,28.31999969482422,19.57708950526501,-0.002840749646687457,0.04404035646875415,-0.03481527014102437,0.454195757447774,0.3544154307368923,0.2721470338884903,0.17213978634747068,0.013985848454905137
2010-05-12,88.24092864990234,3.566999912261963,25.520000457763672,19.277676149355415,0.013985848454905137,-0.002840749646687457,-0.014380943616570385,0.4667181785438097,0.36067405198425767,0.2739601111821966,0.1715490383948227,-0.012430577260856612
2010-05-13,87.14404296875,3.563999891281128,26.68000030517578,19.2727635709627,-0.012430577260856612,0.013985848454905137,0.005392615829843184,0.385879891208095,0.35558334787535245,0.2765445395300809,0.17365686808344355,-0.01810474460836775
2010-05-14,85.56632232666016,3.441999912261963,31.239999771118164,19.660796648705404,-0.01810474460836775,-0.012430577260856612,0.0270055352580707,0.3971802206361613,0.3568044821123717,0.2781032658685937,0.17766984732064361,0.0005262430977404087
2010-05-17,85.6113510131836,3.4719998836517334,30.84000015258789,19.60160946419282,0.0005262430977404087,-0.01810474460836775,0.023638233865991953,0.19685059092174384,0.34554012200258305,0.2774176474234452,0.17764229671754408,-0.013601959353729765
2010-05-18,84.44686889648438,3.375999927520752,33.54999923706055,19.70316006399757,-0.013601959353729765,0.0005262430977404087,-0.01902554812611934,0.20814150258548203,0.33425904601307493,0.276784115720788,0.1799935210424674,-0.005694205781750616
2010-05-19,83.96601104736328,3.3589999675750732,35.31999969482422,19.79374472074542,-0.005694205781750616,-0.013601959353729765,-0.029612093645428605,0.1160614958629749,0.3342240465879479,0.27681638074679427,0.17856591206292735,-0.037759437406053475
2010-05-20,80.79550170898438,3.2639999389648438,45.790000915527344,20.089176500388486,-0.037759437406053475,-0.005694205781750616,-0.04844597249763638,0.23238962059787774,0.3458425924507777,0.300568404118915,0.19397777557284418,0.014599111541536924
2010-05-21,81.97504425048828,3.200000047683716,40.099998474121094,20.031935806368935,0.014599111541536924,-0.037759437406053475,-0.07285112147071515,0.30791985530737487,0.35307810414633506,0.30624163774703356,0.19636861271456305,-0.012830591794061319
2010-05-24,80.92325592041016,3.2269999980926514,38.31999969482422,19.413276750142728,-0.012830591794061319,0.014599111541536924,-0.04197069569569345,0.2980053833005798,0.24577786797318188,0.3073233769354179,0.1980871229338019,0.0010208571447696269
2010-05-25,81.00586700439453,3.1579999923706055,34.61000061035156,19.798199716229313,0.0010208571447696269,-0.012830591794061319,-0.05476020454403885,0.3080516533323727,0.2485392272723882,0.3006871060786515,0.19685198732528292,-0.006028574628110461
2010-05-26,80.51751708984375,3.2179999351501465,35.02000045776367,19.672641393533116,-0.006028574628110461,0.0010208571447696269,-0.040747536729962675,0.307893998954811,0.21980161139247775,0.29726756403097393,0.19705857046861927,0.03349845247002148
2010-05-27,83.21472930908203,3.3380000591278076,29.68000030517578,19.52219050090212,0.03349845247002148,-0.006028574628110461,-0.041070117711967,0.2920829451976264,0.3045097100856743,0.3222357790509854,0.20908975046586878,-0.012549691160481324
2010-05-28,82.17041015625,3.3010001182556152,32.06999969482422,19.512380868561078,-0.012549691160481324,0.03349845247002148,0.0299426026069054,0.3053229600695928,0.29875098105786113,0.3202852597178617,0.2105341759224606,-0.016823766229907555
2010-06-01,80.78799438476562,3.2960000038146973,35.540000915527344,19.44280572285592,-0.016823766229907555,-0.012549691160481324,0.00238323635623483,0.31748124742253525,0.3042283556415679,0.31687258738081975,0.21095659728832492,0.02603936672659013
2010-06-02,82.89166259765625,3.3340001106262207,30.170000076293945,19.29716438694859,0.02603936672659013,-0.016823766229907555,-0.0016714791577042698,0.36893849296002357,0.3382736751137211,0.3279845509472561,0.21803626237536275,0.0034439734422504475
2010-06-03,83.17713928222656,3.378999948501587,29.459999084472656,19.238777666756828,0.0034439734422504475,0.02603936672659013,0.023279740875551846,0.3573250616473188,0.3383272409749615,0.3285385549034666,0.2181396003151558,-0.035137055899023606
2010-06-04,80.2545394897461,3.194999933242798,35.47999954223633,19.80315682721846,-0.035137055899023606,0.0034439734422504475,0.0330315972040609,0.36543065016815446,0.3304573317412181,0.33098687973408597,0.2291911065982501,-0.012450752786140051
2010-06-07,79.25531005859375,3.184000015258789,36.56999969482422,19.393764204367304,-0.012450752786140051,-0.035137055899023606,-0.03557290691099879,0.3653367452530996,0.32373430809591713,0.32990232849952195,0.23010195659315918,0.010712107408517024
2010-06-08,80.10430145263672,3.1679999828338623,33.70000076293945,19.695412901417427,0.010712107408517024,-0.012450752786140051,-0.03547627536619424,0.3708798884277061,0.32565366681681335,0.2858775190765777,0.23140819031722376,-0.005346099231472667
2010-06-09,79.67605590820312,3.187000036239624,33.72999954223633,19.40658447872557,-0.005346099231472667,0.010712107408517024,-0.008462803629864957,0.27995910310055394,0.32620980637694885,0.2858669977243309,0.23154708083706996,0.02923166049045789
2010-06-10,82.00511932373047,3.319000005722046,30.56999969482422,19.577217859542724,0.02923166049045789,-0.005346099231472667,-0.0387928844552341,0.3850758718539467,0.3587909075506216,0.3033514269216989,0.23913813031886202,0.0048556203961920286
2010-06-11,82.40330505371094,3.2160000801086426,28.790000915527344,19.182085463708727,0.0048556203961920286,0.02923166049045789,-0.014090650010447403,0.2548082153344285,0.31461242556992913,0.30279514830179455,0.23901762272819316,-0.0015501678306890643
2010-06-14,82.27556610107422,3.2750000953674316,28.579999923706055,19.14917625060498,-0.0015501678306890643,0.0048556203961920286,0.02677438033569901,0.21540115381315006,0.30788623793930525,0.29721730316588496,0.2390197027159498,0.02273798933848714
2010-06-15,84.14634704589844,3.309999942779541,25.8700008392334,19.28890959059759,0.02273798933848714,-0.0015501678306890643,0.038107932960549595,0.24172631693989202,0.3103286132066483,0.30971039064102784,0.24371004280943578,-0.0003574138901809576
2010-06-16,84.11627197265625,3.2820000648498535,25.920000076293945,19.192518954465587,-0.0003574138901809576,0.02273798933848714,0.05045978205866586,0.22371561663920655,0.28576021747552566,0.3059273054759994,0.24340935043664286,0.0016077584549265556
2010-06-17,84.25151062011719,3.190000057220459,25.049999237060547,19.388370808391826,0.0016077584549265556,-0.0003574138901809576,0.05572836172474216,0.1580926260356235,0.2855795762303846,0.3052280468584698,0.2429399783793626,0.0010842148710488164
2010-06-18,84.34285736083984,3.2230000495910645,23.950000762939453,18.97460379324083,0.0010842148710488164,0.0016077584549265556,0.02739330562423392,0.16123508207197826,0.20110835180613945,0.27002353757495623,0.24280578233635153,-0.0028638658733836087
2010-06-21,84.10131072998047,3.243000030517578,24.8799991607666,19.177463073669756,-0.0028638658733836087,0.0010842148710488164,0.023537312075828654,0.16467859014913686,0.18265752057793053,0.2665562313715951,0.24284243522436544,-0.01651588490480238
2010-06-22,82.7123031616211,3.1659998893737793,27.049999237060547,19.29346003882917,-0.01651588490480238,-0.0028638658733836087,0.022190605491104742,0.11952266500123115,0.21184501562024646,0.2694734320434154,0.24503108184727238,-0.003102681633060045
2010-06-23,82.45567321777344,3.115000009536743,26.90999984741211,19.35536095215387,-0.003102681633060045,-0.01651588490480238,-0.017042259523103565,0.11666164118459704,0.20957189351902109,0.2699131338895071,0.244612612865137,-0.016570515459911173
2010-06-24,81.08934020996094,3.122999906539917,29.739999771118164,19.408449367491606,-0.016570515459911173,-0.003102681633060045,-0.01974170652050089,0.13234889158808014,0.17555302475977203,0.2760898693959825,0.2466544128826654,0.004188909447786937
2010-06-25,81.42901611328125,3.11299991607666,28.530000686645508,19.290829107350152,0.004188909447786937,-0.016570515459911173,-0.0375325069768091,0.14627640303946474,0.1749540558938435,0.24777406230344778,0.24686602914486896,-0.0031518596721615832
2010-06-28,81.17236328125,3.0320000648498535,29.0,18.946701934082167,-0.0031518596721615832,0.004188909447786937,-0.03454757567783662,0.1457801914315927,0.17524520928082546,0.2441673376695746,0.24633286413412653,-0.03087526166830079
2010-06-29,78.66614532470703,2.9670000076293945,34.130001068115234,19.738828752865306,-0.03087526166830079,-0.0031518596721615832,-0.03482641855766411,0.22092040734020774,0.17604550187460385,0.26113312090818935,0.25282164423807657,-0.009499822954847192
2010-06-30,77.91883087158203,2.9509999752044678,34.540000915527344,19.4648428341349,-0.009499822954847192,-0.03087526166830079,-0.048918452059155126,0.2130437002117512,0.17284033834605556,0.24171180374513998,0.25312197143745735,-0.004456584989861456
2010-07-01,77.57157897949219,2.927000045776367,32.86000061035156,19.763349185830744,-0.004456584989861456,-0.009499822954847192,-0.05502159122767891,0.21108872860267047,0.1663844390154075,0.2405518900577414,0.25305998201280244,-0.005449442545248706
2010-07-02,77.14885711669922,2.9790000915527344,30.1200008392334,19.268200869636807,-0.005449442545248706,-0.004456584989861456,-0.04338130291059672,0.18307439513867071,0.15928352576482957,0.20965680525680513,0.2528748116274987,0.006555344091779602
2010-07-06,77.65459442138672,2.931999921798706,29.649999618530273,19.364334864084167,0.006555344091779602,-0.005449442545248706,-0.05256306904933761,0.2179018314533256,0.1753677770051825,0.2078039094728294,0.2528729779642007,0.03149608929469161
2010-07-07,80.10041046142578,2.9800000190734863,26.84000015258789,19.35193654254043,0.03149608929469161,0.006555344091779602,-0.04333702651572113,0.26387625241147716,0.2562137726225812,0.2346240976905912,0.2620960019742819,0.009895493070192662
2010-07-08,80.8930435180664,3.0199999809265137,25.709999084472656,19.166620074803927,0.009895493070192662,0.03149608929469161,0.018232304770986252,0.23719411829808237,0.2643697845576059,0.23616368286633632,0.2631439500614041,0.007465848921413665
2010-07-09,81.49697875976562,3.055999994277954,24.979999542236328,18.792243617625996,0.007465848921413665,0.009895493070192662,0.03817065288602928,0.21284059199485342,0.2540691569754132,0.21298687147226747,0.262444124763263,0.000648194921312184
2010-07-12,81.5498046875,3.0460000038146973,24.43000030517578,18.692870434290697,0.000648194921312184,0.007465848921413665,0.05060358229025108,0.18791179031402308,0.2532958676524839,0.21217772719214864,0.2624370611877436,0.01508846189540991
2010-07-13,82.78026580810547,3.114000082015991,24.559999465942383,19.17692431721987,0.01508846189540991,0.000648194921312184,0.05704488355729875,0.18431970304476333,0.2627834477257166,0.21912492221494861,0.26296339412410075,-9.142709679799133e-05
2010-07-14,82.77269744873047,3.049999952316284,24.889999389648438,19.032763200174283,-9.142709679799133e-05,0.01508846189540991,0.0660060286826647,0.10160402026268402,0.19003315841500337,0.20261517621443925,0.26277083035516197,0.0002736611595546279
2010-07-15,82.79534912109375,2.9779999256134033,25.139999389648438,19.263703339834738,0.0002736611595546279,-9.142709679799133e-05,0.03336171402756527,0.10486034033263636,0.17462340384184566,0.20264357775231237,0.26193413002235855,-0.027534630919286762
2010-07-16,80.51560974121094,2.938999891281128,26.25,19.459873479625188,-0.027534630919286762,0.0002736611595546279,0.023516306474517634,0.2458417417943355,0.24002663516004435,0.2235414430991021,0.2673528417898764,0.005906564953547466
2010-07-19,80.99118041992188,2.9639999866485596,25.969999313354492,19.04506181838358,0.005906564953547466,-0.027534630919286762,-0.012041784045118242,0.25258745407856226,0.23443205402652822,0.22512256183017648,0.2676447896061111,0.011091144831473665
2010-07-20,81.88946533203125,2.931999921798706,23.93000030517578,19.36909940609857,0.011091144831473665,0.005906564953547466,-0.006850099392865294,0.23741496023675482,0.23638831080872055,0.22975662195470595,0.26841256723800444,-0.012997632813262827
2010-07-21,80.8250961303711,2.8919999599456787,25.639999389648438,19.393453887228297,-0.012997632813262827,0.011091144831473665,-0.010761024591769308,0.2480765099985929,0.20200253615811678,0.2269750514621481,0.2693792651608098,0.02232235944680272
2010-07-22,82.62930297851562,2.931999921798706,24.6299991607666,19.431486070145716,0.02232235944680272,-0.012997632813262827,-0.023529513697022164,0.31579791042727423,0.22562069351531763,0.24141744383651648,0.26997390230839846,0.00867872877684528
2010-07-23,83.34642028808594,2.99399995803833,23.469999313354492,19.21828163364535,0.00867872877684528,0.02232235944680272,-0.002005500844440844,0.20320474021384763,0.22649119122651812,0.23467552036380954,0.27013181474680925,0.010415783702913295
2010-07-26,84.21453857421875,2.99399995803833,22.729999542236328,19.03286567460604,0.010415783702913295,0.00867872877684528,0.035158530823695466,0.2041949367273951,0.2297343920604173,0.23666215893462741,0.26973977992113296,-8.950760669701463e-05
2010-07-27,84.20700073242188,3.046999931335449,23.190000534057617,19.1378159035409,-8.950760669701463e-05,0.010415783702913295,0.0397988785641159,0.20857441332368662,0.2204006452441819,0.2360630757094485,0.26771405577783064,-0.006454819075162321
2010-07-28,83.66345977783203,3.000999927520752,24.25,18.90960549075518,-0.006454819075162321,-8.950760669701463e-05,0.0283007758201117,0.17399619906072075,0.224209684388821,0.20489331006470077,0.26639521173406094,-0.004872269464980539
2010-07-29,83.25582885742188,2.999000072479248,24.1299991607666,19.20981560657832,-0.004872269464980539,-0.006454819075162321,0.03511735566491181,0.12230340301939838,0.2262588068418358,0.20173417796681503,0.26242213537630105,-0.00018135152798970378
2010-07-30,83.24073028564453,2.9070000648498535,23.5,19.20945896647123,-0.00018135152798970378,-0.004872269464980539,0.00758236916350552,0.10459531419059843,0.16395191171218634,0.20009149710322782,0.262208413279583,0.022581306552597047
2010-08-02,85.12041473388672,2.9630000591278076,22.010000228881836,19.053351547019645,0.022581306552597047,-0.00018135152798970378,-0.0012680808854907966,0.1863536683897688,0.1903799081488517,0.20785039444330597,0.25759360788545294,-0.004789501172502764
2010-08-03,84.71273040771484,2.9140000343322754,22.6299991607666,18.803609137351355,-0.004789501172502764,0.022581306552597047,0.010756766883780022,0.19285978391257697,0.19294241904104287,0.2106143034912064,0.25589941888754614,0.006683768232030651
2010-08-04,85.2789306640625,2.9519999027252197,22.209999084472656,18.8791917161336,0.006683768232030651,-0.004789501172502764,0.006005791334380728,0.1820136996501822,0.16984647350743598,0.18522838934735703,0.2395900944004174,-0.0010621166467460474
2010-08-05,85.1883544921875,2.9149999618530273,22.100000381469727,18.76053155959954,-0.0010621166467460474,0.006683768232030651,0.019309157074311134,0.1722113996995842,0.14320003911919107,0.18405669391914536,0.23953639264983273,-0.004076731392837818
2010-08-06,84.841064453125,2.8239998817443848,21.739999771118164,19.295016760853944,-0.004076731392837818,-0.0010621166467460474,0.023211895927132353,0.18108310808248454,0.14357921267170443,0.18461396572794708,0.23780762201773348,0.005338890503555405
2010-08-09,85.29402160644531,2.822000026702881,22.139999389648438,18.6096501629959,0.005338890503555405,-0.004076731392837818,0.019225373948412505,0.08436910227394331,0.1371837873331446,0.1848831191664492,0.23680024873117836,-0.005398912918445298
2010-08-10,84.83352661132812,2.7809998989105225,22.3700008392334,19.30822750164241,-0.005398912918445298,0.005338890503555405,0.002039544486494238,0.08681469833830069,0.14122755071106086,0.18035165024730127,0.23412447123600957,-0.027407120951858488
2010-08-11,82.50848388671875,2.684999942779541,25.389999389648438,19.4264717233401,-0.027407120951858488,-0.005398912918445298,0.0014259510115173235,0.19666458545856882,0.1987286926427957,0.20718850990709964,0.24074298927279267,-0.006129703754718663
2010-08-12,82.00273132324219,2.734999895095825,25.729999542236328,19.294241833736447,-0.006129703754718663,-0.027407120951858488,-0.032486884577121566,0.19101189090814036,0.19945723393674814,0.20828797355883844,0.23949008491908394,-0.0029459646592164823
2010-08-13,81.76115417480469,2.687999963760376,26.239999771118164,18.882516739957385,-0.0029459646592164823,-0.006129703754718663,-0.03739505461673709,0.19246471746394686,0.19944996863997425,0.18249001766476225,0.2392956335052462,-0.00046152706297275525
2010-08-16,81.72341918945312,2.575000047683716,26.100000381469727,18.812015155709098,-0.00046152706297275525,-0.0029459646592164823,-0.03630211735523392,0.17174092007503974,0.14765374912697102,0.18153824592053666,0.22623029466420588,0.012285033158283998
2010-08-17,82.7273941040039,2.6449999809265137,24.329999923706055,18.96457531867824,0.012285033158283998,-0.00046152706297275525,-0.041862282370355164,0.22824556696438106,0.16857440871193208,0.1825078698017433,0.22565411874271188,0.0018252838518357795
2010-08-18,82.8783950805664,2.6410000324249268,24.59000015258789,19.02457094258364,0.0018252838518357795,0.012285033158283998,-0.0248266527569182,0.11127339187195745,0.16298211418953018,0.1753341426513666,0.22401804613476897,-0.017396976554530763
2010-08-19,81.43656158447266,2.5789999961853027,26.440000534057617,19.398433773988256,-0.017396976554530763,0.0018252838518357795,0.004483311005393453,0.16964900896055116,0.17802945531438072,0.1687738390085345,0.22699381534928298,-0.003244222227489435
2010-08-20,81.17236328125,2.611999988555908,25.489999771118164,19.161256214132386,-0.003244222227489435,-0.017396976554530763,-0.006904279035996663,0.16984012053444023,0.178125623325495,0.1652819728230314,0.22673965546438718,-0.003812988372302817
2010-08-23,80.86285400390625,2.6070001125335693,25.65999984741211,18.9122642254411,-0.003812988372302817,-0.003244222227489435,-0.007201352518775073,0.17034116651118714,0.16991762483934886,0.15955820185623884,0.21599991143334263,-0.014843111369755357
2010-08-24,79.66259765625,2.499000072479248,27.459999084472656,19.452717953772996,-0.014843111369755357,-0.003812988372302817,-0.010530215133949472,0.1305522390919604,0.17660272089567453,0.1657148203101234,0.21660180836440257,0.003885347902837344
2010-08-25,79.97211456298828,2.5380001068115234,26.700000762939453,19.422175490854386,0.003885347902837344,-0.014843111369755357,-0.03704693567285444,0.1402742705854708,0.13683910502925317,0.16668432501708796,0.2140479576717462,-0.006702470543845873
2010-08-26,79.43610382080078,2.499000072479248,27.3700008392334,19.229116745533222,-0.006702470543845873,0.003885347902837344,-0.035066804982805455,0.10743489974777785,0.1372257349912899,0.167199129070598,0.20739754003306535,0.015490236172268634
2010-08-27,80.66658782958984,2.6519999504089355,24.450000762939453,19.423695815291488,0.015490236172268634,-0.006702470543845873,-0.024564614771914628,0.18232618085262067,0.16612568475152867,0.17868346348590183,0.20986176389794403,-0.014505069501172363
2010-08-30,79.49651336669922,2.5450000762939453,27.209999084472656,18.934932099194018,-0.014505069501172363,0.015490236172268634,-0.006230882423710171,0.20622658012956785,0.1786343813184091,0.15987038418249808,0.19927837648077448,0.0
2010-08-31,79.49651336669922,2.4769999980926514,26.049999237060547,19.42839447760688,0.0,-0.014505069501172363,-0.016897012281325452,0.17919434689905708,0.15938332260954155,0.16020733827449996,0.197603885407805,0.029911513376450705
2010-09-01,81.87437438964844,2.5820000171661377,23.889999389648438,19.363917551363414,0.029911513376450705,0.0,-0.0020848465206652067,0.28318251634788677,0.23309744533601803,0.19623306885122807,0.20574636705519572,0.009312172329561053
2010-09-02,82.63680267333984,2.628000020980835,23.190000534057617,18.86608554386619,0.009312172329561053,0.029911513376450705,0.023786539058709977,0.26425325875834965,0.21901721282286207,0.2002780309882307,0.20617622332921973,0.012971488096936268
2010-09-03,83.70872497558594,2.7060000896453857,21.309999465942383,19.173027064930373,0.012971488096936268,0.009312172329561053,0.040292747234425,0.2603568034565285,0.22414750697837482,0.20635576627912033,0.19913510304563886,-0.011272189699659263
2010-09-07,82.76514434814453,2.6089999675750732,23.799999237060547,18.771152394187762,-0.011272189699659263,0.012971488096936268,0.03771248081575829,0.24358433024457032,0.23358386752874397,0.20843781861570979,0.20034009617254617,0.007023197319590446
2010-09-08,83.34642028808594,2.6540000438690186,23.25,18.825641731679866,0.007023197319590446,-0.011272189699659263,0.04111665836673706,0.233616318448386,0.2132267805448457,0.20995275217196788,0.20079904135307391,0.004618934050456991
2010-09-09,83.73139190673828,2.760999917984009,22.809999465942383,18.80606491283918,0.004618934050456991,0.007023197319590446,0.04842862609115928,0.14850537039693826,0.21318863370816724,0.18547417270205668,0.19551283864334146,0.005049093649739378
2010-09-10,84.15415954589844,2.7950000762939453,21.989999771118164,18.66612576647757,0.005049093649739378,0.004618934050456991,0.02268130328852469,0.14283367826381962,0.20355757375687136,0.1841744280304445,0.19578531765558355,0.011122953288292381
2010-09-13,85.09020233154297,2.740999937057495,21.209999084472656,19.000118772437006,0.011122953288292381,0.005049093649739378,0.01836175678960683,0.1356801700386235,0.19889964333949614,0.18656755040285963,0.19706888661535493,-0.000621360657899861
2010-09-14,85.0373306274414,2.6659998893737793,21.559999465942383,19.16177774044996,-0.000621360657899861,0.011122953288292381,0.016503385475766574,0.06752243502097878,0.17007222679802522,0.186597094118568,0.19706871129746403,0.0038171496839274344
2010-09-15,85.36193084716797,2.7230000495910645,22.100000381469727,18.943089430285912,0.0038171496839274344,-0.000621360657899861,0.02745342012259555,0.06661228086195997,0.16684033164906417,0.18282241654309284,0.19709889946365633,-0.00026509222501303054
2010-09-16,85.33930206298828,2.759000062942505,21.719999313354492,19.113642412305985,-0.00026509222501303054,0.0038171496839274344,0.024182329032434113,0.0758236140947086,0.11132035780695235,0.18294355884804792,0.1939573490610223,0.0003736949842534365
2010-09-17,85.3711929321289,2.746000051498413,22.010000228881836,19.092792733020875,0.0003736949842534365,-0.00026509222501303054,0.019203193923265083,0.0782764060426288,0.10878645364932334,0.16889889325804083,0.1938050894722016,0.015289854405446723
2010-09-20,86.67650604248047,2.7060000896453857,21.5,19.18407761054355,0.015289854405446723,0.0003736949842534365,0.01446195164680697,0.10642939819482759,0.11501277115034274,0.173414402229599,0.19270771233627773,-0.002013667447622547
2010-09-21,86.50196838378906,2.5940001010894775,22.350000381469727,19.407948354934767,-0.002013667447622547,0.015289854405446723,0.018642612985648732,0.11039168439841643,0.08787479577742467,0.1725451741475408,0.19271380300228128,-0.004913130074424177
