date,close_spy,vix,rate_10y,hvol_10d,hvol_14d,hvol_30d,hvol_60d,hvol_91d,hvol_122d,hvol_152d,hvol_182d,hvol_273d,hvol_365d,hvol_547d,hvol_730d,hvol_1825d,fwd_front,high_spy,low_spy,open_spy,rv_21d,rv_60d,rv_120d,iv_atm_30d_spx,iv_atm_91d_spx,delta_atm_30d_spx,iv_atm_60d_spx,iv_ts_slope_spx,iv_put25_30d_spx,iv_call25_30d_spx,iv_skew_30d_spx,iv_put25_60d_spx,iv_call25_60d_spx,iv_skew_60d_spx,ret_fwd
2005-02-01,80.90142822265625,12.03,4.15,0.048278,0.089438,0.10135,0.088253,0.092348,0.09783,0.098549,0.103121,0.10621,0.111063,0.11159,0.13394,0.202662,119.033673,81.01708791687334,80.35033433183254,80.45238914055717,0.1004974283003906,0.1203887699821213,0.1067357581144581,,,,,,,,,,,,0.0
2005-02-01,80.90142822265625,12.03,4.15,0.048278,0.089438,0.10135,0.088253,0.092348,0.09783,0.098549,0.103121,0.10621,0.111063,0.11159,0.13394,0.202662,118.75918,81.01708791687334,80.35033433183254,80.45238914055717,0.1004974283003906,0.1203887699821213,0.1067357581144581,,,,,,,,,,,,0.0
2005-02-01,80.90142822265625,12.03,4.15,0.048278,0.089438,0.10135,0.088253,0.092348,0.09783,0.098549,0.103121,0.10621,0.111063,0.11159,0.13394,0.202662,122.50235,81.01708791687334,80.35033433183254,80.45238914055717,0.1004974283003906,0.1203887699821213,0.1067357581144581,,,,,,,,,,,,0.0
2005-02-01,80.90142822265625,12.03,4.15,0.048278,0.089438,0.10135,0.088253,0.092348,0.09783,0.098549,0.103121,0.10621,0.111063,0.11159,0.13394,0.202662,120.043663,81.01708791687334,80.35033433183254,80.45238914055717,0.1004974283003906,0.1203887699821213,0.1067357581144581,,,,,,,,,,,,0.0
2005-02-01,80.90142822265625,12.03,4.15,0.048278,0.089438,0.10135,0.088253,0.092348,0.09783,0.098549,0.103121,0.10621,0.111063,0.11159,0.13394,0.202662,125.536173,81.01708791687334,80.35033433183254,80.45238914055717,0.1004974283003906,0.1203887699821213,0.1067357581144581,,,,,,,,,,,,0.0
2005-02-01,80.90142822265625,12.03,4.15,0.048278,0.089438,0.10135,0.088253,0.092348,0.09783,0.098549,0.103121,0.10621,0.111063,0.11159,0.13394,0.202662,119.552715,81.01708791687334,80.35033433183254,80.45238914055717,0.1004974283003906,0.1203887699821213,0.1067357581144581,,,,,,,,,,,,0.0030273732939314346
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,119.388052,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.0
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,119.480277,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.0
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,119.415725,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.0
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,119.11183,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.0
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,126.04308,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.0
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,122.96039,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.0
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,120.433145,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.0
2005-02-02,81.14634704589844,11.66,4.15,0.044765,0.070713,0.101101,0.087455,0.089336,0.097333,0.098335,0.103167,0.106024,0.111081,0.110138,0.133947,0.202659,119.92537,81.36406153421603,80.8946177507729,81.00347239957027,0.1087617028785715,0.1233630694364916,0.1066604027258753,0.101639,,0.541735,0.104878,,0.119992,0.092846,0.027146004,0.124573,0.097916,0.026657,0.00813293401080517
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,119.952921,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.0
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,120.212946,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.0
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,120.544155,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.0
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,120.322113,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.0
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,120.847796,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.0
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,121.47198,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.0
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,124.228478,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.0
2005-02-24,81.80630493164062,11.57,4.29,0.129437,0.122038,0.095775,0.097542,0.091471,0.096425,0.100468,0.099364,0.104281,0.111808,0.110864,0.131338,0.201674,127.70932,81.86073485764382,80.94905695534578,81.125946428771,0.0996794891475591,0.1232796559868951,0.1055495638508414,,,,,,,,,,,,0.007734472021305505
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,121.470271,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,0.0
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,121.28969,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,0.0
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,120.852214,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,0.0
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,121.108318,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,0.0
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,129.045248,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,0.0
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,125.410116,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,0.0
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,122.399709,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,0.0
2005-03-02,82.43903350830078,12.5,4.38,0.141754,0.13187,0.103575,0.10255,0.091826,0.093702,0.098649,0.099847,0.104939,0.11195,0.110489,0.130618,0.201376,121.775351,82.95610739228093,82.08524939235002,82.16008923834939,0.1055504204324003,0.1215575881631648,0.10394289244272,0.113961,,0.520003,0.104878,,0.128951,0.102206,0.026744999,0.127336,0.105325,0.022010997,-0.01579101432989971
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,118.820286,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.0
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,118.598692,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.0
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,118.890455,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.0
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,119.076479,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.0
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,119.578058,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.0
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,120.203884,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.0
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,122.237471,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.0
2005-05-18,81.13723754882812,13.63,4.07,0.135862,0.122605,0.143646,0.13335,0.127206,0.11835,0.112929,0.108446,0.107302,0.109339,0.111847,0.117462,0.194722,125.249503,81.33531712615931,80.60447430481896,80.65911281389049,0.0603242666379664,0.0792940411689755,0.099638950479729,0.120165,,-0.506565,0.104878,,0.136073,0.098386,0.037686996,,,0.022010997,0.015068708262105046
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,120.629537,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.0
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,120.135596,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.0
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,120.441138,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.0
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,120.817134,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.0
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,121.796932,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.0
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,123.798727,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.0
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,127.044545,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.0
2005-06-13,82.35987091064453,11.65,4.09,0.04518,0.072108,0.075064,0.118331,0.116191,0.114609,0.110956,0.106137,0.106272,0.1068,0.110335,0.115287,0.193219,121.218173,82.70138637614451,81.83393417555158,81.92273153169353,0.0927255982775029,0.0909051978554605,0.1015129951956078,0.105071,0.117056,-0.504124,0.111703,0.0119849965,0.118116,0.09399,0.024126,0.124966,0.098272,0.026694,0.004229522116246942
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,120.633311,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.0
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,120.885762,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.0
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,121.293688,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.0
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,121.058333,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.0
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,121.604651,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.0
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,122.232532,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.0
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,124.400889,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.0
2005-06-15,82.70821380615234,11.46,4.12,0.039813,0.047189,0.068297,0.110608,0.113734,0.113349,0.109997,0.106101,0.105885,0.106126,0.110195,0.114272,0.193187,127.706288,82.81066948910589,82.12081199351782,82.75603097449483,0.0931545260023584,0.0927488855480544,0.1014834044296049,0.09406,0.11552,0.503394,0.106971,0.021460004,0.117394,0.089082,0.028311998,0.122513,0.096861,0.025652006,0.006275038094755825
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,122.063646,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,0.0
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,121.893181,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,0.0
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,121.370406,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,0.0
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,121.679309,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,0.0
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,128.646654,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,0.0
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,125.377623,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,0.0
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,123.09426,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,0.0
2005-06-17,83.22721099853516,11.48,4.09,0.040298,0.038165,0.058581,0.109384,0.113767,0.113416,0.109127,0.10583,0.105848,0.106185,0.109862,0.114301,0.193044,122.538836,83.59753705250655,83.13120112144767,83.35065301652563,0.0947877164433405,0.0930828746323963,0.1016655081174745,0.09406,0.112666,,0.101788,0.021460004,0.125024,0.094834,0.030190006,0.125024,0.094834,0.030190006,-0.007169011098148048
