date,close_spy,rate_10y,vix,ret_fwd,rv_20d
2010-02-02,82.58910369873047,3.634999990463257,21.479999542236328,-0.004982670398357758,0.16803060337072698
2010-02-03,82.1775894165039,3.703000068664551,21.600000381469727,-0.030866067518501406,0.16785747744727614
2010-02-04,79.6410903930664,3.609999895095825,26.079999923706055,0.0020671122705979705,0.1968913119328102
2010-02-05,79.80571746826172,3.5460000038146973,26.110000610351562,-0.0072192036649062485,0.19595736826720023
2010-02-08,79.22958374023438,3.5920000076293945,26.510000228881836,0.01256011201007623,0.19477576793592577
2010-02-09,80.22471618652344,3.632999897003174,26.0,-0.001958305365920232,0.2026434094829541
2010-02-10,80.06761169433594,3.694000005722046,25.399999618530273,0.010466122553056234,0.2014219873524236
2010-02-11,80.90560913085938,3.7330000400543213,23.959999084472656,-0.000832479918826623,0.2030561477220234
2010-02-12,80.8382568359375,3.693000078201294,22.729999542236328,0.015735352077157927,0.20216335755816411
2010-02-16,82.11027526855469,3.6640000343322754,22.25,0.004738366815153272,0.2101256066275509
2010-02-17,82.49934387207031,3.742000102996826,21.719999313354492,0.005894840768183585,0.20493381498150764
2010-02-18,82.98566436767578,3.802999973297119,20.6299991607666,0.0020736231367615154,0.2044237706797022
2010-02-19,83.15774536132812,3.7820000648498535,20.020000457763672,0.00018028098511768675,0.19324834758325182
2010-02-22,83.17273712158203,3.7990000247955322,19.940000534057617,-0.012144895569161873,0.17472004936269725
2010-02-23,82.16261291503906,3.690999984741211,21.3700008392334,0.00919760376287293,0.17991377117544077
2010-02-24,82.9183120727539,3.694999933242798,20.270000457763672,-0.0013532053724470972,0.18196409961189008
2010-02-25,82.80610656738281,3.6419999599456787,20.100000381469727,0.0006325112437741698,0.1814709833349305
2010-02-26,82.85848236083984,3.5950000286102295,19.5,0.010384398329826183,0.17593101082251392
2010-03-01,83.71891784667969,3.6059999465942383,19.260000228881836,0.00277065790982145,0.17298707120661616
2010-03-02,83.95087432861328,3.614000082015991,19.059999465942383,0.0008915256803472271,0.16560914057363543
2010-03-03,84.02571868896484,3.625,18.829999923706055,0.0030270345657419373,0.16077472732883435
2010-03-04,84.28006744384766,3.6059999465942383,18.719999313354492,0.01429351618760144,0.1593878537952403
2010-03-05,85.48472595214844,3.681999921798706,17.420000076293945,0.00017537355459618098,0.1120436876482998
2010-03-08,85.49971771240234,3.7079999446868896,17.790000915527344,0.0016625888682393342,0.11258022878830214
2010-03-09,85.6418685913086,3.7009999752044678,17.920000076293945,0.004455490572103926,0.10558669944169863
2010-03-10,86.02344512939453,3.7200000286102295,18.56999969482422,0.00417524554855242,0.10059138257556231
2010-03-11,86.38261413574219,3.7200000286102295,18.059999465942383,8.655453085593123e-05,0.09849980914819204
2010-03-12,86.39009094238281,3.7100000381469727,17.579999923706055,0.0002596411194524251,0.09607351543264935
2010-03-15,86.41252136230469,3.7039999961853027,18.0,0.00796644117891665,0.09552678539994744
2010-03-16,87.10092163085938,3.6530001163482666,17.690000534057617,0.005927302362231712,0.08564390226345178
2010-03-17,87.61719512939453,3.6419999599456787,16.90999984741211,-0.0005124449230553552,0.08607270730900911
2010-03-18,87.57229614257812,3.671999931335449,16.6200008392334,-0.005061997115246242,0.08624673948200225
2010-03-19,87.1290054321289,3.687000036239624,16.969999313354492,0.005346503945255376,0.09055401358432723
2010-03-22,87.59484100341797,3.6630001068115234,16.8700008392334,0.007033043756370816,0.09076832099613598
2010-03-23,88.21089935302734,3.680000066757202,16.350000381469727,-0.004855051198415117,0.07326312471238627
2010-03-24,87.78263092041016,3.8289999961853027,17.549999237060547,-0.0016256085493937533,0.07587579067870161
2010-03-25,87.63993072509766,3.9010000228881836,18.399999618530273,-0.0006004975476491259,0.07608253780898624
2010-03-26,87.5873031616211,3.8550000190734863,17.770000457763672,0.006347687936570701,0.07668304767359506
2010-03-29,88.14328002929688,3.864000082015991,17.59000015258789,0.0006819805150402036,0.07261132617702012
2010-03-30,88.2033920288086,3.868000030517578,17.1299991607666,-0.0034074056774524575,0.07291955361928719
2010-03-31,87.90284729003906,3.8329999446868896,17.59000015258789,0.006837937988137366,0.07570789061117865
2010-04-01,88.50392150878906,3.8589999675750732,17.469999313354492,0.008149211586579996,0.07740366071203794
2010-04-05,89.22515869140625,3.99399995803833,17.020000457763672,0.0023579468692389582,0.06736617570097753
2010-04-06,89.435546875,3.9679999351501465,16.229999542236328,-0.005712349997816113,0.06696102973545782
2010-04-07,88.9246597290039,3.86299991607666,16.6200008392334,0.0034636768648845795,0.07270627125225598
2010-04-08,89.232666015625,3.8959999084472656,16.479999542236328,0.006567427366025003,0.07232679868517745
2010-04-09,89.81869506835938,3.888000011444092,16.139999389648438,0.0015894378153691324,0.07383272371799643
2010-04-12,89.96145629882812,3.8459999561309814,15.579999923706055,0.0007514781076558563,0.07351832303480486
2010-04-13,90.02906036376953,3.811000108718872,16.200000762939453,0.0113494677969328,0.0733811615535559
2010-04-14,91.05084228515625,3.8550000190734863,15.59000015258789,0.0008251903602214394,0.07783854479934357
2010-04-15,91.1259765625,3.8480000495910645,15.890000343322754,-0.01591250683184553,0.07672438041518434
2010-04-16,89.67593383789062,3.7699999809265137,18.360000610351562,0.0037702896817117804,0.09945618445121819
2010-04-19,90.0140380859375,3.806999921798706,17.34000015258789,0.008930678266058312,0.09698385276058251
2010-04-20,90.81792449951172,3.805000066757202,15.729999542236328,-0.001819856318466706,0.09959606596585989
2010-04-21,90.65264892578125,3.73799991607666,16.31999969482422,0.00298366675576478,0.09840909646977397
2010-04-22,90.92312622070312,3.7720000743865967,16.469999313354492,0.006527556673913137,0.09571399202650048
2010-04-23,91.51663208007812,3.816999912261963,16.6200008392334,-0.0037762390969505732,0.09624437377303048
2010-04-26,91.1710433959961,3.815000057220459,17.469999313354492,-0.02365076869224203,0.09810518371707849
2010-04-27,89.01477813720703,3.690000057220459,22.809999465942383,0.007596501174860215,0.13237785944421565
2010-04-28,89.69097900390625,3.7730000019073486,21.079999923706055,0.012397354332809085,0.13474064528521598
2010-04-29,90.80290985107422,3.7279999256134033,18.440000534057617,-0.016961751491528232,0.13967349544897908
2010-04-30,89.26273345947266,3.6630001068115234,22.049999237060547,0.012961881118937812,0.15289715865177855
2010-05-03,90.41974639892578,3.7049999237060547,20.190000534057617,-0.023514750921339256,0.1570017757392087
2010-05-04,88.29354858398438,3.61299991607666,23.84000015258789,-0.005956633530381339,0.178757647081057
2010-05-05,87.76761627197266,3.549999952316284,24.90999984741211,-0.033213759152675215,0.1788527179751343
2010-05-06,84.85252380371094,3.3980000019073486,32.79999923706055,-0.014874943691618014,0.21210979557759974
2010-05-07,83.59034729003906,3.428999900817871,40.95000076293945,0.04404156711256313,0.2136992826169629
2010-05-10,87.27179718017578,3.5390000343322754,28.84000015258789,-0.0028413598558391095,0.27222412164876014
2010-05-11,87.0238265991211,3.5350000858306885,28.31999969482422,0.01398567311454535,0.2721502133902567
2010-05-12,88.24091339111328,3.566999912261963,25.520000457763672,-0.012430579410375953,0.2739631942349502
2010-05-13,87.14402770996094,3.563999891281128,26.68000030517578,-0.018105010426240575,0.27654760942678697
2010-05-14,85.5662841796875,3.441999912261963,31.239999771118164,0.0005273132950713855,0.27810641010627907
2010-05-17,85.61140441894531,3.4719998836517334,30.84000015258789,-0.013602931150856756,0.2774208206308801
2010-05-18,84.44683837890625,3.375999927520752,33.54999923706055,-0.005694027148471004,0.27678784243291427
2010-05-19,83.96599578857422,3.3589999675750732,35.31999969482422,-0.037759171679194736,0.27682009305537447
2010-05-20,80.7955093383789,3.2639999389648438,45.790000915527344,0.014599015734517717,0.3005714950664535
2010-05-21,81.97504425048828,3.200000047683716,40.099998474121094,-0.012830871003225552,0.3062446272787259
2010-05-24,80.92323303222656,3.2269999980926514,38.31999969482422,0.0010210459923236659,0.3073264385064439
2010-05-25,81.005859375,3.1579999923706055,34.61000061035156,-0.006028386829415311,0.300690286850849
2010-05-26,80.51752471923828,3.2179999351501465,35.02000045776367,0.03349807027805607,0.297270825051897
2010-05-27,83.21470642089844,3.3380000591278076,29.68000030517578,-0.012549511245775413,0.3222382370288294
2010-05-28,82.17040252685547,3.3010001182556152,32.06999969482422,-0.016824046337318932,0.3202878924495463
2010-06-01,80.7879638671875,3.2960000038146973,35.540000915527344,0.026039565437471213,0.3168753712645731
2010-06-02,82.89164733886719,3.3340001106262207,30.170000076293945,0.003444066116791822,0.32798717388590226
2010-06-03,83.17713165283203,3.378999948501587,29.459999084472656,-0.035136875672628465,0.32854120487676874
2010-06-04,80.25454711914062,3.194999933242798,35.47999954223633,-0.012450751602509857,0.3309890549878147
2010-06-07,79.25531768798828,3.184000015258789,36.56999969482422,0.010712202640835278,0.32990441550249444
2010-06-08,80.10431671142578,3.1679999828338623,33.70000076293945,-0.005346193456351456,0.2858773413730676
2010-06-09,79.67606353759766,3.187000036239624,33.72999954223633,0.02923117891555549,0.2858668621524839
2010-06-10,82.00508880615234,3.319000005722046,30.56999969482422,0.004855901310043986,0.30335074116560384
2010-06-11,82.4032974243164,3.2160000801086426,28.790000915527344,-0.001550075388178529,0.3027945604408312
2010-06-14,82.27556610107422,3.2750000953674316,28.579999923706055,0.02273798933848714,0.2972165092098573
2010-06-15,84.14634704589844,3.309999942779541,25.8700008392334,-0.0003574138901809576,0.309709552991634
2010-06-16,84.11627197265625,3.2820000648498535,25.920000076293945,0.0016077584549265556,0.30592590364656663
2010-06-17,84.25151062011719,3.190000057220459,25.049999237060547,0.001084305426036769,0.30522668347731147
2010-06-18,84.34286499023438,3.2230000495910645,23.950000762939453,-0.002864136985042398,0.2700224994272607
2010-06-21,84.1012954711914,3.243000030517578,24.8799991607666,-0.016515615751145907,0.2665552992211022
2010-06-22,82.71231079101562,3.1659998893737793,27.049999237060547,-0.0031030503073994353,0.26947207984445826
2010-06-23,82.45565032958984,3.115000009536743,26.90999984741211,-0.01657024247783534,0.26991186222230507
2010-06-24,81.08934020996094,3.122999906539917,29.739999771118164,0.004188909447786937,0.276088455935049
2010-06-25,81.42901611328125,3.11299991607666,28.530000686645508,-0.003152140753583055,0.24777318272703353
2010-06-28,81.1723403930664,3.0320000648498535,29.0,-0.030875082394051345,0.2441665967994315
2010-06-29,78.6661376953125,2.9670000076293945,34.130001068115234,-0.009499726891701643,0.2611319284745433
2010-06-30,77.91883087158203,2.9509999752044678,34.540000915527344,-0.004456584989861456,0.24171018975343575
2010-07-01,77.57157897949219,2.927000045776367,32.86000061035156,-0.005449639251172034,0.2405502368051329
2010-07-02,77.14884185791016,2.9790000915527344,30.1200008392334,0.006555839847753875,0.2096553260077876
2010-07-06,77.65461730957031,2.931999921798706,29.649999618530273,0.031495981763638214,0.20780267416624493
2010-07-07,80.10042572021484,2.9800000190734863,26.84000015258789,0.009895491185143435,0.23462274511210918
2010-07-08,80.89305877685547,3.0199999809265137,25.709999084472656,0.00746518731110557,0.23616230630904764
2010-07-09,81.49694061279297,3.055999994277954,24.979999542236328,0.0006484760718694638,0.21298591627858598
2010-07-12,81.54978942871094,3.0460000038146973,24.43000030517578,0.015088932493857676,0.21217669302409572
2010-07-13,82.78028869628906,3.114000082015991,24.559999465942383,-9.13349071324232e-05,0.21912435583149922
2010-07-14,82.7727279663086,3.049999952316284,24.889999389648438,0.0002734767130476712,0.20261458757120268
2010-07-15,82.79536437988281,2.9779999256134033,25.139999389648438,-0.027534994435206128,0.20264297653195915
2010-07-16,80.51559448242188,2.938999891281128,26.25,0.005907039856576146,0.22354146024070062
2010-07-19,80.99120330810547,2.9639999866485596,25.969999313354492,0.011091330097679153,0.22512278471130454
2010-07-20,81.8895034790039,2.931999921798706,23.93000030517578,-0.012997813092396115,0.22975693871650127
2010-07-21,80.82511901855469,2.8919999599456787,25.639999389648438,0.022321409186976338,0.226975734353109
2010-07-22,82.6292495727539,2.931999921798706,24.6299991607666,0.00867938071615404,0.24141685042872182
2010-07-23,83.34642028808594,2.99399995803833,23.469999313354492,0.010415509087836838,0.2346754807470141
2010-07-26,84.21451568603516,2.99399995803833,22.729999542236328,-8.950763102377746e-05,0.2366619868887789
2010-07-27,84.20697784423828,3.046999931335449,23.190000534057617,-0.0064545490210041745,0.23606282514409607
2010-07-28,83.66345977783203,3.000999927520752,24.25,-0.004872360656458241,0.20489324776273188
2010-07-29,83.25582122802734,2.999000072479248,24.1299991607666,-0.00018098499272445334,0.20173424421390895
2010-07-30,83.24075317382812,2.9070000648498535,23.5,0.02258093372532155,0.20009147310276396
2010-08-02,85.12040710449219,2.9630000591278076,22.010000228881836,-0.004789322340556512,0.20784979730924646
2010-08-03,84.71273803710938,2.9140000343322754,22.6299991607666,0.006683497444222031,0.21061354783791236
2010-08-04,85.27891540527344,2.9519999027252197,22.209999084472656,-0.0010624746928655782,0.18522766122648673
